subconcurrency,accondate,subconform,anchetype,subcondate,acconcurrency,acconform,entname,liacconam,lisubconam
人民币,1483110000000.0,货币,,1740410000000.0,人民币,货币,09db511b90f6943bdad420712974eab4,0.0,248.0
人民币,1465320000000.0,货币,公司,1786120000000.0,人民币,货币,c6d97357fd78763960f78c6cf5b21d7e,5.0,100.0
填写/修改后已公示,1367940000000.0,人民币,货币,1365350000000.0,人民币,货币,707f84b430b2c6a1a87e8d75d535e3f5,1.5,1.5
人民币,1378830000000.0,货币,公司,1378830000000.0,人民币,货币,2e3ba9f8392fdb50626d49440bceb087,575.0,575.0
人民币,1445960000000.0,货币,公司,1445960000000.0,人民币,货币,d97e9e8bf4e050da52d64c9f59e12e62,15.0,1000.0
人民币,1406740000000.0,货币,公司,1406740000000.0,人民币,货币,ab87dcdfe0c525de1fe4d1841ff354ba,40.0,40.0
人民币,,货币,公司,1464710000000.0,,,2672aa9ce0fb82321c9aa8ff101b3038,0.0,180.0
人民币,1490720000000.0,"1,",GS,2078930000000.0,人民币,"1,",b6bf904fedf1762d8553eb4c94282411,0.0,30.0
人民币,1381680000000.0,货币,公司,1381680000000.0,人民币,货币,e8ddccf4635c640741f592bbb6fadb33,1.4,1.4
人民币,1269270000000.0,货币,公司,1269270000000.0,人民币,货币,aafd9086a976f5e7513d906588ad93a3,50.0,50.0
人民币,1407000000000.0,货币,,1407000000000.0,人民币,货币,2970b8896211535246dd75f87655d513,15.0,15.0
0,,"1,",GS,2403190000000.0,0,,3a73808934579ec64a8f3aec9a869316,,520.0
人民币,1320080000000.0,货币,公司,1320080000000.0,人民币,货币,c6c6b30cf40b55e4f1285ae4b87fc570,25.0,25.0
人民币,2028640000000.0,货币,公司,2028640000000.0,人民币,货币,15fee3014ae2977677ad0a9c5752a901,200.0,200.0
填写/修改后已公示,,人民币,货币,1409850000000.0,人民币,货币,6bccd3bc3db34beccaa534c21184dc1c,0.0,200.0
填写/修改后已公示,1355330000000.0,人民币,货币,1355330000000.0,人民币,货币,2c1178024273418bf52b1dc44f34f951,1.8,1.8
人民币,1395680000000.0,货币,公司,1395680000000.0,人民币,货币,e16496ace67ea4cbdf4fd69f31ee3679,0.0,24.0
人民币,,货币,公司,2413900000000.0,,,f0a6c0bf7a535ac27a82307bea80ea4f,,200.0
填写/修改后已公示,,,货币,2380980000000.0,,,70845768b518ed8ba38a8b0e3e1ee54c,,51.0
人民币,,货币,公司,2366730000000.0,,,4b57b1ffb7d8550a4a9ce95b47cdce87,,50.0
人民币,1271690000000.0,货币,公司,1271690000000.0,人民币,货币,2bd52fd41e34da5eed93363b1efdb86f,35.7,35.7
人民币,,货币,公司,1720540000000.0,,,7c663dce52fd768b191898871d398275,,12.815999999999999
人民币,1111250000000.0,货币,公司,1111250000000.0,人民币,货币,9ef6e67ece86cd96bca7fc142f85aea9,80.0,80.0
人民币,1347380000000.0,货币,,1347380000000.0,人民币,货币,068dc1113d371b5e58281ebd0b5cba3e,15.0,15.0
人民币,,货币,公司,2105630000000.0,,,99cd16af83f03f0f7ae2149ea135606a,,100.0
人民币,2044370000000.0,货币,公司,1413220000000.0,人民币,货币,2af54b5a4bb93fb13a132b6e1074cf3b,150.0,150.0
人民币,1386780000000.0,货币,公司,1386780000000.0,人民币,货币,8a7e853f505416dbfbf213e7020c8bbb,5.1,5.1
,1277740000000.0,货币,,1277740000000.0,,货币,d1189f585aad075f2f78e2b6c8926e92,10.0,10.0
人民币,1239030000000.0,货币,公司,1239030000000.0,人民币,货币,2344c7e3fbef520d4f82b6bff8039f3f,5.0,5.0
人民币,1640880000000.0,货币,公司,1640880000000.0,人民币,货币,f038a0ce50eff492599d06f2fb30c8f9,29.7,29.7
人民币,,货币,公司,1466780000000.0,人民币,货币,b16fb8d0026efeeb591bd7e3f6453f34,0.0,60.0
人民币,,货币,,1729610000000.0,人民币,货币,8f99ac56f2bb290f829ce5c2c2e1ac0e,0.0,49.0
人民币,1072110000000.0,货币,,1072110000000.0,人民币,货币,6d521004e1c4e1d989538d2755db6738,4.0,4.0
人民币,1270480000000.0,货币,公司,1270480000000.0,人民币,货币,7652ec86812a09999a8df855140563ba,50.0,50.0
人民币,2059920000000.0,货币,公司,2059920000000.0,人民币,货币,e6662b3c31196c9a5dc15e253772b955,0.0,50.0
人民币,1322580000000.0,货币,,1408980000000.0,人民币,货币,bfd7aeaf11d0290585ec68a565cceaa0,50.0,500.0
人民币,1376580000000.0,货币,公司,1376580000000.0,人民币,货币,3f42a97db21941e5033b7ae054dfaa79,30.0,30.0
人民币,1388330000000.0,货币,,1388330000000.0,人民币,货币,90fceb1fa3ab46fe011b9ba28818a876,9.0,9.0
人民币,2996150000000.0,货币,GS,2996150000000.0,人民币,货币,137b8acfd16a554ce78d8e08bd82efbe,0.0,285.0
人民币,1291220000000.0,货币,公司,1291220000000.0,人民币,货币,5ffefa5b283cf941bdd82d3db0cc41de,112.5,112.5
人民币,,货币,公司,1718550000000.0,,,4f72286fcf27159da1d477a94dbece12,,300.0
人民币,1295540000000.0,货币,公司,1295540000000.0,人民币,货币,4e38b30659937b008d4951375ba2187b,5.0,5.0
人民币,1435160000000.0,货币,公司,1435160000000.0,人民币,货币,7c8a04897a31e63a593a7942ceb30085,30.0,30.0
,,货币,公司,2423060000000.0,,,c3ef22442b3e06ab720bd9432f3f7ad8,,600.0
人民币,1433950000000.0,货币,公司,2082640000000.0,人民币,货币,27225cd0ace1ac626cb89a40858c6c7d,17.5,150.0
人民币,1023810000000.0,货币,公司,1023810000000.0,人民币,货币,eec9acb525da95a31ccc8cceb61b156a,77.0,77.0
人民币,1406650000000.0,货币,公司,1406650000000.0,人民币,货币,0ba30017ce709568451db775ebd60f00,201.0,201.0
人民币,1241540000000.0,货币,公司,1241540000000.0,人民币,货币,8968c3377db40b922cd219c4f2e6ef1b,5.1,5.1
人民币,1358960000000.0,货币,公司,1358960000000.0,人民币,货币,81113050641620c9fa825bb791ee97f6,1.8,1.8
人民币,1315320000000.0,货币,,1427390000000.0,人民币,货币,9895c1741804464d2e8d79687486bcff,80.0,80.0
人民币,1187630000000.0,货币,公司,1187630000000.0,人民币,货币,895e4c8bf5355f36cf1906993b5ba108,30.0,30.0
人民币,1372690000000.0,货币,公司,1372690000000.0,人民币,货币,82e715f36c94c3d7ab8cbcf2a95e8155,80.0,80.0
人民币,2366640000000.0,货币,公司,2366640000000.0,人民币,货币,7d132cd7a7d6c29de183eef8fa7ea22a,0.0,100.0
人民币,1330880000000.0,货币,公司,1330880000000.0,人民币,货币,78747da01d5317f4e1c39aa11dc91520,40.0,40.0
人民币,,货币,,2054220000000.0,人民币,货币,4caad9b782b024d68592b3310e1c6c95,0.0,0.9
人民币,1369760000000.0,货币,GS,1369760000000.0,人民币,货币,18ce039aa5160acac381a9b07b291146,10.0,10.0
人民币,1303750000000.0,货币,GS,1303750000000.0,人民币,货币,357e541c40a5c91840eb47b96f5e8a4e,10.0,10.0
人民币,1323100000000.0,货币,公司,1323100000000.0,人民币,货币,013d9f936ff18bc9c09e1dbde3310d46,147.0,147.0
人民币,2394030000000.0,货币,,2394030000000.0,人民币,货币,19b8e3c1de98989af5af48a99ef76d3c,120.0,120.0
人民币,1373470000000.0,货币,公司,1373470000000.0,人民币,货币,a6f70eb848f4cf6bd67e4910aeb88c8f,50.0,50.0
人民币,1239720000000.0,货币,公司,1239720000000.0,人民币,货币,a5c58dde2f3c8509794e7d90c4c661ac,15.3,15.3
人民币,1433000000000.0,货币,公司,2398260000000.0,人民币,货币,fc70ff81d56dd0e8d4c76a787196ff47,7.0,10.0
人民币,1259080000000.0,货币,GS,1259080000000.0,人民币,货币,af1627ae2205ee0bada08d18aa99a2e6,1.5,1.5
人民币,1374600000000.0,货币,,1374600000000.0,人民币,货币,0b7777083467b0b5f543fd98a187ec5f,10.0,10.0
人民币,,货币,公司,1546190000000.0,,货币,2df5469b0d6abed51beb4f76e4f40929,,25.0
人民币,1338480000000.0,货币,,1338480000000.0,人民币,货币,738071c4319ac351eddee69b87b61c96,21.0,21.0
人民币,,货币,公司,1360680000000.0,人民币,货币,bcde6b865ccbeeee25b6384ef2240c89,25.0,25.0
人民币,,货币,公司,2082640000000.0,人民币,货币,c81b46c6c22d0884e10b5eafd8797a5c,0.0,100.0
人民币,1187800000000.0,货币,公司,1187800000000.0,人民币,货币,70c8ca5a1faa9d031c9f5240eb00f6be,45.0,45.0
人民币,1419960000000.0,货币,公司,1399130000000.0,人民币,货币,e5e09615f7281461c6bca3cfb2fbdec2,17.2,100.0
人民币,1170600000000.0,"1,",GS,1170600000000.0,人民币,"1,",d82f9bff966a83ca14c05d92c0833c11,24.99,24.99
人民币,,货币,公司,3015940000000.0,人民币,货币,da70db67b01c6c53559c5b103683c2fc,0.0,100.0
人民币,1350490000000.0,货币,公司,1350490000000.0,人民币,货币,74fcf7868d1efc74810034139d8d8105,25.0,25.0
人民币,1350400000000.0,货币,,1350400000000.0,人民币,货币,0d2580fa07d16c8373e48756975a629f,10.0,10.0
人民币,1284050000000.0,货币,公司,1284050000000.0,人民币,货币,0609a307c8fa1baf7a930241e86cf534,290.0,290.0
填写/修改后已公示,,人民币,货币,2398260000000.0,人民币,货币,e9494ace1e75083811991a2e844c2ae5,0.0,40.0
人民币,1284910000000.0,货币,公司,1284910000000.0,人民币,货币,1be3975ff40901f5181deeb3229d281d,1.05,1.05
人民币,,货币,公司,2417620000000.0,,,0ca53e8f932e8ae5108b6bd7bbf68ec8,,10.0
人民币,1362330000000.0,货币,GS,1362330000000.0,人民币,货币,db10e2ff9bb8ec6c92c06c39d2ef57f9,25.0,25.0
人民币,1363710000000.0,货币,公司,1363710000000.0,人民币,货币,a485d3ccbdf6a7469ed6ef511b211698,1.5,1.5
人民币,1365260000000.0,货币,公司,1365260000000.0,人民币,货币,32f83b6cd0208c97f0ac537891527315,1.2,1.2
人民币,,"1,",GS,1861800000000.0,0,,77a6575e8553c0df17e991ade1d1959d,,80.0
人民币,,货币,公司,1395070000000.0,人民币,货币,545356393a7dc57937c3d2411c4213b3,,200.0
人民币,1417970000000.0,货币,公司,1417970000000.0,人民币,货币,e6b3617daff9f5e03a55430408a1f5dd,0.0,2.0
人民币,1299080000000.0,货币,公司,1299080000000.0,人民币,货币,2b2e44df719513777ad9ba97b4c945d0,20.0,20.0
人民币,,货币,,2416580000000.0,,,1b8e7e68245717c54ae30ce16b76471a,,300.0
人民币,1426610000000.0,货币,,1426610000000.0,人民币,货币,8832a52aa7dbd0481be89ea19a4d06a9,30.0,30.0
人民币,1375370000000.0,货币,GS,1375370000000.0,人民币,货币,80fa6b0bb27ca499383a8195fcd8f3f9,1.0,1.0
人民币,,货币,公司,1468770000000.0,,,31bddbea034322e4b05f93284931affd,,40.0
人民币,1110990000000.0,货币,GS,1110990000000.0,人民币,货币,ab25dab949f56acee59e8bb0fc77c2a1,1.0,1.0
人民币,1287590000000.0,货币,公司,1287590000000.0,人民币,货币,a4053533fcda9343c1ddb399aca9544f,4.9,4.9
人民币,,"1,",GS,1713200000000.0,人民币,"1,",5d41ac51d89790d820ac2a9dbb1f0358,0.0,100.0
人民币,,货币,公司,2075990000000.0,人民币,货币,6fc21995ebccbfc9c77db437856f8a5e,0.0,300.0
人民币,1389890000000.0,货币,,1389890000000.0,人民币,货币,f6f106107427f920e547542280be6023,6.0,6.0
人民币,1451490000000.0,货币,公司,1451490000000.0,人民币,货币,461b861d228c030d6a75bb7c3824fb00,0.9,0.9
人民币,,货币,公司,1447600000000.0,,货币,c2768cd81ce692f6ed24748da7201b55,0.0,80.0
人民币,1419520000000.0,货币,,1419520000000.0,人民币,货币,a9c3a0e02b99dadf2427562a0476e68d,30.0,30.0
人民币,1375890000000.0,货币,GS,1375890000000.0,人民币,货币,1293c7e56fdef90061f6f7739e3fc131,41.0,41.0
人民币,1406560000000.0,货币,公司,1466870000000.0,人民币,货币,d8c2ac3ca116e2b489bbf1096a10140e,1.0,30.0
人民币,,"1,",GS,2076940000000.0,0,,04f85fd7fc1f833e256c8cf3bb46a80b,,200.0
人民币,1451490000000.0,货币,公司,1451490000000.0,人民币,货币,a0922f1553ea0c0d547bfb07672890eb,5.0,5.0
人民币,1353600000000.0,货币,公司,1353600000000.0,人民币,货币,0170ad3164cc8f4a88d921e219451355,7.0,7.0
人民币,1176740000000.0,货币,公司,1176740000000.0,人民币,货币,32e6f688f2020b57f48e3ac7cdffee1f,25.0,25.0
人民币,1210870000000.0,货币,GS,1210870000000.0,人民币,货币,447858a8468edc8437873e112cfe0747,45.0,45.0
人民币,1227460000000.0,货币,,1227460000000.0,人民币,货币,8839bcaeee6f3423a115321f957b327d,15.0,15.0
人民币,1463500000000.0,货币,,1553960000000.0,人民币,货币,69e6de2bed498c2b97cf0a0af6b9a424,1.0,2.0
人民币,1451400000000.0,货币,公司,1451400000000.0,人民币,货币,b31e3da9bf73c3c7f72ade08e66f9a91,99.0,99.0
人民币,925142000000.0,货币,公司,925142000000.0,人民币,货币,e7f4df39c1bd5a7678e3941fa8c31ad2,41.0,41.0
人民币,,货币,公司,2556030000000.0,,,9aa256c170141e33a86282fe145d15da,,50.0
人民币,1415030000000.0,货币,,1415030000000.0,人民币,货币,e91cb494670b5bea54294cd050e8f27c,20.0,20.0
人民币,1288200000000.0,货币,公司,1287160000000.0,人民币,货币,a654c9cd94e8db079c7d1a27a5f0ba12,30.0,30.0
人民币,1257260000000.0,货币,GS,1257260000000.0,人民币,货币,5c9bf023b866d1105a9f2ca1dc388746,10.0,10.0
人民币,1316100000000.0,货币,,1316100000000.0,人民币,货币,f1bb280a856fee89b2f3bd2bd4d88fc3,15.0,15.0
填写/修改后已公示,1389890000000.0,人民币,货币,1389890000000.0,人民币,货币,b642de91add77c83d2737430475fd1c1,8.0,8.0
人民币,1278430000000.0,货币,公司,1278430000000.0,人民币,货币,e5000b689bb94498a0be623ffe7843aa,30.6,30.6
人民币,,货币,,1718380000000.0,人民币,货币,9b6e65bfccf43f9de8a92f876a99cca2,0.0,50.5
人民币,,"1,",GS,1413300000000.0,人民币,"1,",fc64398ef6aa015922839e71e2690704,0.0,25.0
人民币,1713540000000.0,货币,公司,1713540000000.0,人民币,货币,feef88f91d71a07f02cad93e8a67a8a8,,40.0
人民币,1406820000000.0,货币,GS,1406820000000.0,人民币,货币,efd2a84b0d489033e8c37aad73e910c1,200.0,200.0
人民币,1358870000000.0,货币,公司,2713100000000.0,人民币,货币,6a63ec4545e4fc4b88dce3aef8379a2a,8.0,84.0
人民币,1169480000000.0,货币,公司,1169480000000.0,人民币,货币,98cf522cc88f2683acf128798671e42a,10.0,10.0
人民币,,"1,",GS,2556030000000.0,0,,4d6ef1045efb00d5e00a648ba64547d5,,500.0
人民币,1283700000000.0,货币,公司,1283700000000.0,人民币,货币,25b90b962fb8cf1f2d00ad6034167f98,29.0,29.0
人民币,1388680000000.0,货币,公司,1388680000000.0,人民币,货币,3f9be7e9a474bc728da850324a949756,350.0,350.0
人民币,1445180000000.0,货币,公司,1445180000000.0,人民币,货币,09338cc649d52034a59f319c3b2cacfd,0.0,36.0
人民币,1278600000000.0,货币,公司,1278600000000.0,人民币,货币,589dd57f9377cf8f6fa0c721cbd14f66,1.65,1.65
,1364570000000.0,货币,公司,1364570000000.0,人民币,货币,7361c0abee85cfef620475eddd0a8dcc,120.0,120.0
人民币,1226420000000.0,货币,,1226420000000.0,人民币,货币,1d9aba722cec2e4a3bbf9cfb430adce0,90.0,90.0
人民币,,"1,",GS,2398260000000.0,0,,fc03f69548fde3a545138011b7b01b55,,250.0
人民币,1322670000000.0,货币,公司,1606750000000.0,人民币,货币,4b32362087d4ac864cb7ad42b54a26b9,4.0,4.0
人民币,1370360000000.0,货币,GS,1370360000000.0,人民币,货币,112fa4fde2bb7b8c182dd0f9f881764b,50.0,50.0
人民币,1287680000000.0,货币,公司,1287680000000.0,人民币,货币,a340b82500e873cea44f50aeeefa69a2,40.0,40.0
人民币,1378830000000.0,货币,公司,1378830000000.0,人民币,货币,c6d9ba9cda7bfe73140ea456675b87b6,21.0,21.0
人民币,1168530000000.0,货币,公司,1168530000000.0,人民币,货币,98f62de7dbaf484326c82298bea09faa,2.0,2.0
人民币,1235660000000.0,货币,公司,1235660000000.0,人民币,货币,95e251575ac94c7b56a4313b3d5196af,40.0,40.0
人民币,1726330000000.0,货币,公司,1726330000000.0,人民币,货币,f30553c9c23cffafb1a20f2f51962659,0.0,100.0
人民币,1309190000000.0,货币,,1309190000000.0,人民币,货币,b27af57d709ec451e8139ad826eb9167,20.1,20.1
人民币,1292170000000.0,货币,公司,1292170000000.0,人民币,货币,630ffe2f81feaf8f2ec09768bfc4e40f,30.0,30.0
人民币,937498000000.0,货币,公司,937498000000.0,人民币,货币,c1f8bc7ebc81127abcf063415e71358e,0.3,0.3
人民币,,货币,公司,1716740000000.0,人民币,货币,2ab840d9a2d544d555ecd37db1f16ded,0.0,30.0
人民币,1289150000000.0,货币,公司,1289150000000.0,人民币,货币,e47073106460d2a16a1519319df98501,20.0,20.0
人民币,1334070000000.0,货币,,1334070000000.0,人民币,货币,906910d32d0810f712ae7d7b5b7cef87,101.43,101.43
人民币,1432220000000.0,货币,公司,2060010000000.0,人民币,货币,d7d55fffedb5928567fc74758bfa132f,3.0,100.0
人民币,1419960000000.0,货币,公司,1394640000000.0,人民币,货币,addc98b240b253fd3debdbb16e9d67ef,20.0,20.0
人民币,1411320000000.0,货币,,1411320000000.0,人民币,货币,7e0c320b016744214209e195b120251a,5.0,45.0
人民币,1078330000000.0,货币,公司,1078330000000.0,人民币,货币,35cf966d9ce85f2e07330a70614e6d99,4.0,4.0
人民币,1340810000000.0,货币,,1340810000000.0,人民币,货币,9bbf8a6b32dafc4f2673992f859c36b8,20.0,20.0
人民币,900605000000.0,货币,,900605000000.0,人民币,货币,db2b8a9631a11d2247b0961f90ddf41b,30.0,30.0
人民币,1429720000000.0,货币,公司,2376490000000.0,人民币,货币,2be1344c17c0da0c06c50bc5b8b8a348,0.0,0.53
人民币,1375890000000.0,货币,,1375890000000.0,人民币,货币,9067d998ef5f510c2d173f68cb7865d4,33.33,33.33
人民币,996250000000.0,货币,,996250000000.0,人民币,货币,0982f7f7dd424ca331cad29552b3f859,15.0,15.0
人民币,1413390000000.0,货币,公司,1413390000000.0,人民币,货币,ef437627739cf5ede21ebc69fc942d1d,1.0,1.0
人民币,,货币,公司,1440090000000.0,人民币,,75df239dd69be989637200e9be15c4b3,,600.0
人民币,,货币,GS,2397400000000.0,人民币,货币,8ea8a28f9b032689835a64c58f9af15a,0.0,144.0
填写/修改后已公示,1314200000000.0,人民币,货币,1314200000000.0,人民币,货币,4ad3a2dbae57938f8317fdbebe497738,25.0,25.0
人民币,1268930000000.0,货币,公司,1268930000000.0,人民币,货币,e8f0595b0e36158fc6048082f6f90879,15.0,15.0
人民币,1355240000000.0,货币,,1355240000000.0,人民币,货币,b5d88a79536c3f53b58c91be6175ec18,2.5,2.5
人民币,1340380000000.0,货币,公司,1340380000000.0,人民币,货币,e0c9c705253ab2ef26d3253b27205355,20.4,20.4
人民币,,货币,GS,1767110000000.0,人民币,货币,697e36e974a76f2f38e1c450ad25a1a3,0.0,2.0
人民币,,"1,",GS,2107530000000.0,0,,f247a54e0dbd12f36988be5742e0dd80,0.0,2.7
人民币,1246380000000.0,货币,公司,1246380000000.0,人民币,货币,b17c5f6181b60b5e22ad1dd6c34bb7c5,3.0,3.0
人民币,1193590000000.0,货币,公司,1193590000000.0,人民币,货币,e8eb5e948fec03e0b350ccda55d89545,21.6,21.6
人民币,,货币,公司,1417540000000.0,,,13af9e097871c30d7468811babac4fc9,,307.0
人民币,1316020000000.0,货币,公司,1316020000000.0,人民币,货币,cb9980d68289435a1d04dd4535cab812,5.0,5.0
人民币,1384100000000.0,货币,公司,1384100000000.0,人民币,货币,22794c5d26b5e41778619e83bbbab30a,340.0,340.0
人民币,,货币,公司,2394460000000.0,人民币,,b63ee58418c7de8649c6c92ba4dbcb93,0.0,294.0
人民币,1307640000000.0,货币,公司,1307640000000.0,人民币,货币,c3d6bd30f12e3e9e46fc6c6cecdbe3a6,20000.0,20000.0
人民币,1193670000000.0,货币,,1193670000000.0,人民币,货币,24814951835346ecbdacaed045ae28a5,100.0,100.0
人民币,1326380000000.0,货币,公司,1326380000000.0,人民币,货币,2857a033852631ef044e6e43195119f4,27.0,27.0
人民币,1264090000000.0,货币,GS,1264090000000.0,人民币,货币,b68f7ab0a1ff62319e3a611c73b6f22d,15.0,15.0
人民币,,货币,,2398260000000.0,,,655c1823fa0070a151c992fe176dba12,,300.0
人民币,1261410000000.0,货币,公司,1261410000000.0,人民币,货币,20b15d31018f990c7844dfa336a72feb,45.9,45.9
人民币,1361980000000.0,货币,公司,1361980000000.0,人民币,货币,2f5721506f897c382a47058e0af2357c,15.4,15.4
人民币,1020100000000.0,货币,公司,1020100000000.0,人民币,货币,998f6200b93469369873d203263f5fd0,30.0,30.0
人民币,1317050000000.0,货币,公司,1317050000000.0,人民币,货币,8c01744fc39caca8c14fda5be4348849,29.07,29.07
人民币,,"1,",GS,1412010000000.0,0,,fea294a5b41ceff407db995def065b80,,450.0
,1292260000000.0,货币,公司,2051110000000.0,,货币,7a83dbad9e9ba1cb77ef742efdecc447,5.0,870.0
人民币,,货币,公司,2076420000000.0,人民币,货币,44e50a8c5f7794af78ca7a1b95603123,0.0,0.0
人民币,1474210000000.0,"1,",GS,2114270000000.0,人民币,"1,",772a21bfeef5925cef59f38ce445b560,0.0,25.0
人民币,1734190000000.0,货币,GS,1418570000000.0,人民币,货币,8cd0c8a22a40f7e27b1a91f90cf27ab1,0.0,100.0
人民币,,货币,公司,1464710000000.0,人民币,货币,a9b325d0825cb5fa0692c1726c2b75c3,0.0,100.0
人民币,2033650000000.0,货币,公司,2033650000000.0,人民币,货币,9da84f8fd80faa0450b307fc78accffb,0.0,15.0
人民币,1420470000000.0,货币,公司,2680880000000.0,人民币,货币,9273fb45e86d6732cdf4b2adff7542f4,10.0,10.0
人民币,1287330000000.0,货币,,1287330000000.0,人民币,货币,50d652cae31b870f32093c8a07fc152d,101.0,101.0
人民币,1387900000000.0,货币,,1387900000000.0,人民币,货币,ef70aa2c0f0d1e2f735572b9912c90ee,1.2,1.2
人民币,1393430000000.0,货币,公司,1393430000000.0,人民币,货币,30eb3ed855e672047754f783142a95c7,26.5,26.5
人民币,1307380000000.0,货币,公司,1307380000000.0,人民币,货币,e77db97ee0fbb53326769fdc5f9b944d,1.0,1.0
人民币,1247590000000.0,货币,公司,1247160000000.0,人民币,货币,3f8296c5ed5aa349524898dc2b9ea085,85.0,85.0
人民币,1279560000000.0,货币,公司,1279560000000.0,人民币,货币,99db33494977cf302ae612edb77971b6,15.0,15.0
人民币,1377960000000.0,货币,公司,1377960000000.0,人民币,货币,f055dc03ac8006b4f41865d9e6e1a0e5,1.0,1.0
人民币,1375630000000.0,货币,公司,1375630000000.0,人民币,货币,2e1b19452d3fb531f3578867d5dd1e3b,360.0,360.0
人民币,1309450000000.0,货币,公司,1309450000000.0,人民币,货币,975b61a9d5ea9b10af3ae94732041612,225000.0,225000.0
人民币,1331740000000.0,货币,公司,1331740000000.0,人民币,货币,ee26c0810885508f29e981d87359202f,25.5,25.5
人民币,1372260000000.0,货币,公司,1372260000000.0,人民币,货币,f684648481e1461c9b5acc00bac5078b,54.0,54.0
人民币,1439140000000.0,货币,公司,2700400000000.0,人民币,货币,171c0c14855b8c8107fde9b8ef8a7024,0.0,50.0
人民币,1355070000000.0,货币,公司,1355070000000.0,人民币,货币,6245cec04ad1e107f59380510d4a2432,13.0,13.0
人民币,1404920000000.0,货币,公司,1386000000000.0,人民币,货币,1fc416aff05da5f23487ce0a7bd4b64b,10.0,10.0
人民币,1312130000000.0,货币,GS,1312130000000.0,人民币,货币,4e5b30f3f4d722b6ba939ebeb9c28c30,1.1,1.1
人民币,1342710000000.0,货币,GS,1342710000000.0,人民币,货币,312c265e5b58b369e3538e9f3ddd18d2,12.75,12.75
人民币,,货币,公司,1546190000000.0,人民币,货币,59b01ef74b78b923b8ddfc4c41da0504,0.0,10.0
人民币,1378660000000.0,货币,GS,1378660000000.0,人民币,货币,40425f00237161719573a5408d278292,8.0,8.0
人民币,1117730000000.0,货币,公司,1117730000000.0,人民币,货币,3c041715a1752c0eaf43cda628789041,200.0,200.0
人民币,1442420000000.0,货币,公司,1442420000000.0,人民币,货币,9d2e88283786e91dd9ca487d11df3912,300.0,300.0
人民币,1193070000000.0,货币,公司,1193070000000.0,人民币,货币,55ce6150fedaa5fad5c76d34617a8705,26.0,26.0
人民币,1416240000000.0,货币,,1416240000000.0,人民币,货币,b4776b1bb16abb60508805f7bf30cf84,10.0,10.0
人民币,1249920000000.0,货币,公司,1249920000000.0,人民币,货币,c84f539a61b1eaf428d1c77e7cd28162,7.0,7.0
人民币,1429460000000.0,货币,公司,1400770000000.0,人民币,货币,cf5c93254737d958e8d27da5d4a35b1c,1.0,300.0
人民币,1287330000000.0,"1,",GS,1287330000000.0,人民币,"1,",5608183ff331a5156bb8f03ddf2c1ada,4.0,4.0
人民币,1110300000000.0,货币,公司,1110300000000.0,人民币,货币,eb1dfdf1eb6abffa7520fa5944f50bd3,50.5,50.5
人民币,1376930000000.0,货币,公司,1376930000000.0,人民币,货币,f36c3ed44b4e08af59204425f311355e,10.0,10.0
人民币,1260810000000.0,货币,,1260810000000.0,人民币,货币,7952cd1ac5fbdbccffb7a8a5eadb9db0,33.0,33.0
人民币,,货币,公司,1792170000000.0,,,ce8c079fa176f8e7addd8463f78b289c,,1.0
人民币,1432740000000.0,货币,公司,1432740000000.0,人民币,货币,f160f81525d4d49dc720361accce9f2e,50.0,50.0
人民币,1284220000000.0,货币,公司,1284220000000.0,人民币,货币,3084cfb11f82682e64a7b1439655b7c9,15.0,15.0
人民币,1289230000000.0,货币,,1405440000000.0,人民币,货币,4ae6a2f045a07072dc73d0fb9b18d4d3,15.3,285.3
填写/修改后已公示,1283180000000.0,人民币,货币,1283180000000.0,人民币,货币,300a495e46a4edfa940973a99d5a5ebb,1.8,1.8
人民币,1906470000000.0,货币,公司,1906470000000.0,人民币,货币,106cb780b4f6fc2efc0c5f3b9c08784e,180.0,180.0
人民币,1299600000000.0,货币,公司,1299600000000.0,人民币,货币,4ebce19c32e2d8778706da220ec1cc80,10.0,0.0
,1387300000000.0,货币,公司,1387300000000.0,,货币,98fc5afca116ca64c2c55cc698d19940,10.0,10.0
人民币,1363100000000.0,货币,公司,1363100000000.0,人民币,货币,66bf02c4c2a0f1d8abbebf972d19220f,130.0,130.0
人民币,1365960000000.0,货币,公司,1365960000000.0,人民币,货币,0176e9221b0365d9aa3d50792c68af3b,223.0,223.0
人民币,,货币,,2398260000000.0,人民币,货币,99960d4876f6680d25272bbfd992a9d6,0.0,100.0
人民币,1352820000000.0,货币,,1352820000000.0,人民币,货币,df8ffe1ed0d1e1a645ffd966e32b8308,5.0,5.0
人民币,1337180000000.0,"1,",GS,1337180000000.0,人民币,"1,",a6b575648c22f6ade03c7345eefe6523,1.0,1.0
人民币,1375630000000.0,货币,公司,1375630000000.0,人民币,货币,0a687d6cb4bac8bc7aad4da8e68558d2,45.0,45.0
人民币,,货币,公司,2413730000000.0,,,c93f54807c77f03f3623aff745abeaa9,,15.0
填写/修改后已公示,,人民币,货币,2076250000000.0,人民币,货币,f6427a821e4b866f104e052a68295e3b,0.0,120.0
人民币,1400520000000.0,货币,,1539790000000.0,人民币,货币,9d5e91f0826e75e47d84f648bf30ea97,90.0,150.0
人民币,1408290000000.0,货币,GS,1408290000000.0,人民币,货币,57fd1edb29db990297f56d11003fd3a8,240.0,240.0
人民币,,"1,",GS,1412960000000.0,0,,380aa3f268e97e12dd86e60ba3347a04,,450.0
