cbrq,xzbz,sbjgbh,xzbzmc,cbzt,cbztmc,dwbh,entname
20141223111812,D,370100,工伤,1,参保缴费,0010063617,931c1f3a47f1fa4128ef44e71a10184f
20150409135320,D,370100,工伤,1,参保缴费,0010065696,fb1405d331a6b87cb4605515beb52652
20180511090341,B,370100,失业,1,参保缴费,0010104433,da37ec92b7506747bb8f3cd2e739bc33
20160301151843,B,370100,失业,1,参保缴费,0010073022,8dd236dd145d890a97f9e63e81fc4a66
20170306111639,B,370100,失业,1,参保缴费,0010084591,bfac2ac1bf7a44efea6b6e72e8345f34
20170613160245,A,370100,养老,1,参保缴费,0010089437,a6311c194768a1956978385e6e9d42e4
20170821094705,B,370100,失业,1,参保缴费,0010092582,a8d291c42ea0d655716edd693f9a23a0
20180903110151,B,370100,失业,1,参保缴费,0010110540,28816a0c95bd7c19d9121daa5a1cc8bd
20171207105031,G,370100,大额,1,参保缴费,0010097313,8009614a4f541d267260358f6e951d68
20080306084729,B,370100,失业,1,参保缴费,0010023957,fe269788d91915ab218a9427d59e0f31
20130122105341,D,370100,工伤,1,参保缴费,0010050897,688fd02a96b646a28d76743805318d0b
20170509092759,D,370100,工伤,1,参保缴费,0010087671,d33776fc61c36e3ad49622747229902a
20160824134251,D,370100,工伤,1,参保缴费,0010078281,4d79f45f54c6404eba16deebdc9bc620
20180208085810,E,370100,生育,1,参保缴费,0010100181,d0695e3aee30ac5d33a2e6e0f8a2ec50
20170606095635,G,370100,大额,1,参保缴费,0010088911,3e30a133e27a7bad8c3c511c16f3187f
20120409131543,C,370100,医疗,1,参保缴费,0010046341,a0ad007fdfea859ed9cb5e3b188d10ed
20150603143529,G,370100,大额,1,参保缴费,0010066910,0e9d0f0b7c5cf1934a74bfcd91b0b9d1
20100705112645,B,370100,失业,1,参保缴费,0010036339,694ca596c681975a07e510ee27d452e5
20170406143353,D,370100,工伤,1,参保缴费,0010085992,cc7c6fb81cc1ad7f3083a5d956a8f66e
20100701110840,D,370100,工伤,1,参保缴费,0010036233,974489ae940408bb2042cf8fcf428612
20170303094130,G,370100,大额,1,参保缴费,0010084456,cc97db04e6216358351ac633702ce5ef
20150701153611,C,370100,医疗,1,参保缴费,0010067573,662ed72ae306e478002e28a432d58db9
20040217000000,E,370100,生育,1,参保缴费,0010002287,77e47fbea35ec74cf2494315510f71f6
20160519130450,E,370100,生育,1,参保缴费,0010075391,33b6ec9e90d04866d44962b367b1a2ff
20150804101044,G,370100,大额,1,参保缴费,0010068360,ea52af22ad3c39b0e68e1c2095d0fc8d
20171019163743,D,370101,工伤,1,参保缴费,0010095109,322525a5d22655171b7092f0a593bebf
20170505135732,G,370100,大额,1,参保缴费,0010087526,5fbf9173cb8ff95e75b6dbf8563936a2
20170314143445,E,370100,生育,1,参保缴费,0010085191,5a74dc789735b47c524871638fb3148d
20170302140802,D,370100,工伤,1,参保缴费,0010084382,c12d8b04cb84d26208894dddd0fea595
20080513113945,G,370100,大额,1,参保缴费,0010025687,07a9eb13ace2549c2d3ab848850e8fad
20151204111639,B,370100,失业,1,参保缴费,0010071247,18f0b72b397ff2a1ac88aca5b9f34948
20160810144007,B,370100,失业,1,参保缴费,0010077944,7cf660a4a27d3189e33fd7a3f93475c4
20120514104312,E,370100,生育,1,参保缴费,0010047149,8915bcd6451c0c63e60212ff78530112
20160108100055,C,370100,医疗,1,参保缴费,0010072095,4b655f43272cdcfee48b831fb6515327
20160802102913,B,370100,失业,1,参保缴费,0010077502,51abec8eaf97b6ba6c1bfde6e1b52919
20140709130153,G,370100,大额,1,参保缴费,0010060393,26dd6b2ebea400eb4a5fa028c37598e2
20170822095559,G,370100,大额,1,参保缴费,0010092627,aa0022ae83a1012350860d57eefb14eb
20081006085730,C,370100,医疗,1,参保缴费,0010027654,944cb3f7ccc2bc98aba2c2d8ec0b3c2e
20180313141126,C,370100,医疗,1,参保缴费,0010101271,1ca7a92f77891c94b3c305931e9de496
20051001000000,G,370100,大额,1,参保缴费,0010008478,5ea416033b933bfac257c3acf954f2d0
20170811090534,G,370100,大额,1,参保缴费,0010092248,908b0e4c71a314090203de8e18053a33
20170214152115,G,370100,大额,1,参保缴费,0010083780,9b9832205f9f0f58102c03b4c2a708b7
20091009140550,A,370100,养老,1,参保缴费,0010032141,31507c9d5bd8dca9fb9b72b8b6b2c619
20160907135108,E,370100,生育,1,参保缴费,0010078761,094c85b26fb6d7f6317d84616199e144
20130116094514,B,370100,失业,1,参保缴费,0010050817,8ba2d71eb6f36b0919443ca8a2aa195d
20150603090105,A,370100,养老,1,参保缴费,0010066865,65ab7f3335b0663bbc0da85b1e927ff7
20060410000000,A,370100,养老,1,参保缴费,0010011991,d3d6260ac43e3e39bead81dfd1c52342
20170103163914,C,370100,医疗,1,参保缴费,0010082242,213ecc87ccdbeb4ad973184a78da5953
20100504154232,G,370100,大额,1,参保缴费,0010035118,c7c8d231c8f802c3dcbbab3b928dac3f
20101105085705,C,370100,医疗,1,参保缴费,0010037904,2dc6d8896761bda2cdf2f48eb816778f
20170106101636,E,370100,生育,1,参保缴费,0010082509,1b654445741d700e965db8c725e4ab4b
20170302160115,B,370100,失业,1,参保缴费,0010084429,e7fb032266fcade61544cb38f0cf001a
20170809090246,E,370100,生育,1,参保缴费,0010092069,40cb85fabfb5fab2f5dc3be987a6e147
20140807142724,E,370100,生育,1,参保缴费,0010061038,137dddad37a7a2c7099a0653ffc69d3e
20170306091203,G,370100,大额,1,参保缴费,0010084537,801e7f72bc0d8478d570a3b12501e80f
20090807133432,E,370100,生育,1,参保缴费,0010031613,9d262b5a37e2aa757949b87154df4fc4
20170515102438,C,370100,医疗,1,参保缴费,0010088009,32f0fbb173786492da479517e06d0068
20080306152137,C,370100,医疗,1,参保缴费,0010023987,f94780b8efb156c12a6f734d920c79b1
20051001000000,C,370100,医疗,1,参保缴费,0010006184,dca8eddcf42a4b13bf0f5b6317d2efbc
20120309095636,A,370100,养老,1,参保缴费,0010045770,a081b59ab2ecd8edbdc67ef6022437b7
20160107110455,G,370100,大额,1,参保缴费,0010072016,2a0313a8ff38cafc6b1940fcddf97678
20170704103428,D,370100,工伤,1,参保缴费,0010090158,f961846b5bface46295550ee2e841461
20060401000000,C,370100,医疗,1,参保缴费,0010011528,b118759ccdf8898d9e8c8a486fd4916a
20170628105618,D,370100,工伤,1,参保缴费,0010089908,cf06b1b2402ef1fc7880434c4477e3b6
20171012140647,B,370100,失业,1,参保缴费,0010094683,c6874e5097c7d88d44e02f5c810800f7
20140805102640,G,370100,大额,1,参保缴费,0010060875,aa44bcab2ebb72c08c3dbcadd4953dbc
20100517153609,E,370100,生育,1,参保缴费,0010035506,597d2b9f3dc23f8085429aefa9751915
20160623131109,A,370100,养老,1,参保缴费,0010076438,87ebca321c7b853f1c236b4427ae0edf
20121224143901,E,370100,生育,1,参保缴费,0010050423,6e5a069699a83a37155725b7835a8f26
20120301000000,B,370100,失业,1,参保缴费,0010031326,0d29cfb5b2153eb15759a15b5e7d8022
20180418100413,B,370100,失业,1,参保缴费,0010103158,846c6c5c1862f8f24447fc940f77d0b0
20180109140734,A,370100,养老,1,参保缴费,0010098864,4b186990b1fb09918948d7515c9e13f1
20180129131846,B,370100,失业,1,参保缴费,0010099672,f7b8896a63cadf54e3dbb5813635da65
20070409000000,G,370100,大额,1,参保缴费,0010017600,f1fd015dee80a417f0414a065e193519
20100305150447,B,370100,失业,1,参保缴费,0010033915,26a5b25f7bf782fd1982e8587df580b2
20170803143521,E,370100,生育,1,参保缴费,0010091685,0902e4d8ca44aa858a9f072991f9aa22
20140717140306,E,370100,生育,1,参保缴费,0010060589,b1a1fe317d9a57d5e5410ff80c9614f5
20160503160624,B,370100,失业,1,参保缴费,0010074765,07ea0b90563b6d2a227f09b535806da0
20170714155056,C,370100,医疗,1,参保缴费,0010090922,dc797302d9f292839eabae6226fc6b7c
20120706094304,G,370100,大额,1,参保缴费,0010048003,2e12e66d7d74fa6fe4f1ffd2c56f956c
20180808101031,A,370100,养老,1,参保缴费,0010109500,8668ee86130d22f059f7870c9b60b558
20090409150611,E,370100,生育,1,参保缴费,0010029875,b9243adecbb89ff6003f7d5c9b5f54ac
20130510143701,E,370100,生育,1,参保缴费,0010052597,3625132f6c9c90e33750a2d957b52e41
20170401141017,C,370100,医疗,1,参保缴费,001F002516,04ba1dfe68278bcf175ea34e72edca00
20161214100349,G,370128,大额,1,参保缴费,0010081829,a19813739ca1582a658aa1366ce4dfe5
20061121000000,B,370100,失业,1,参保缴费,0010015478,ee09c53a87fb252d3688d551ecd7b771
20161108141329,C,370100,医疗,1,参保缴费,0010080606,9d87fe188833181953b1e2f8c7ef211a
20160304131740,B,370100,失业,1,参保缴费,0010073235,d68e29d191a32a2a6b310e1853091009
20161117105444,G,370100,大额,1,参保缴费,0010080936,5e26c3ff46ba4e2d1db7af89a57b875d
20080904153432,G,370100,大额,1,参保缴费,0010027383,9818cf1846cabc96f4ddc9bb2ceba580
20160601103701,G,370100,大额,1,参保缴费,0010075592,dd8304dadd34274cb09d8a0acea02950
20140212115602,G,370100,大额,1,参保缴费,0010057089,afb4afbd164aeb7039b80336f3376d4b
20120710154551,E,370100,生育,1,参保缴费,0010048099,531f9a421d68ad00e1cbd0139dc66fc4
20170302144644,C,370100,医疗,1,参保缴费,0010084401,b44451a6d0f5ca39a9aa6dded075487d
20100618141023,G,370100,大额,1,参保缴费,0010036157,22f3b019cb54acf1b34a8e72e535bd52
20080504145856,B,370100,失业,1,参保缴费,0010025356,06811ccd464c14fae53e46cc403a2278
20160701155652,C,370100,医疗,1,参保缴费,0010076605,291f7d63802c2fe1bd759dd4db42b144
20080616162428,C,370100,医疗,1,参保缴费,0010026361,362e0e03d647d91f307fef52d6f40871
20170110111711,C,370100,医疗,1,参保缴费,0010082781,b14bf3a79f94292d1aebb1b4a27bc112
20171103092920,A,370101,养老,1,参保缴费,0010095616,c6cae29c8ba9f90937f657411e49db2a
20170401105346,G,370100,大额,1,参保缴费,0010085673,9bfbf84f7231183b8948745313e8b0d6
20130618111809,A,370100,养老,1,参保缴费,0010053240,6dee1ee17fbde71465fbf5abb326eeff
20120316105113,E,370100,生育,1,参保缴费,0010045993,a34846e971fbf48ca7e3780dd11afcbd
20110301143627,G,370100,大额,1,参保缴费,0010039450,4c4679c5076ac37b94ec41db7420fd4c
20170323100512,A,370100,养老,1,参保缴费,0010085512,abfa4a9f9d12f5f1258ac0d2af44a2c8
20120105090628,B,370100,失业,1,参保缴费,0010044656,d7c028e4a39ab457bda952d1778407c1
20060601000000,C,370100,医疗,1,参保缴费,0010013898,3dad2a83f359e10e09f76973b2724722
20171018153400,C,370100,医疗,1,参保缴费,0010095026,9104a6abbeeca5235bf0cf4720bbe1db
20180402104512,D,370100,工伤,1,参保缴费,0010101886,57d5cd30bb37bcf4470b10ad2804f703
20141103142708,A,370100,养老,1,参保缴费,0010062536,dfc60cd21247e1b6ea0636224af08edf
20150112144344,D,370100,工伤,1,参保缴费,0010064112,b2b514948772add0ad8fb010d39af299
20171016105935,C,370100,医疗,1,参保缴费,0010094856,168b17445ad5b501c1c8922344497ba8
20170703161555,A,370100,养老,1,参保缴费,0010090092,e0d10cb8a9e698061cdf89fabbc77521
20100401141449,A,370100,养老,1,参保缴费,0010034358,d322404d8fd5d6cb6ae70541b346af77
20180314154930,C,370100,医疗,1,参保缴费,0010101353,4dd6836b65782466aec1dc74de25a171
20171016101547,E,370100,生育,1,参保缴费,0010094841,371fb163fcc7ec69e3cee2bbfc6a2028
20140611134252,D,370100,工伤,1,参保缴费,0010059734,cfa686153987d0e966bccc1ee9f1b559
20170524093710,A,370100,养老,1,参保缴费,0010088371,14d94a3355dd9f2eaea7ce1732988773
20120605153036,A,370100,养老,1,参保缴费,0010047498,1b4eb455ba86c6f88b5849d6e3bd4f66
20170216103937,C,370100,医疗,1,参保缴费,0010083857,1a1b23723adb5e51a40e64c7cf153f96
20160708090711,B,370100,失业,1,参保缴费,0010076927,9a1aeabee3faed4c8e9e024d807dfe7f
20170224145807,B,370100,失业,1,参保缴费,0010084141,99886eb2ef6c742bb15bdeb4766010c3
20170705105826,D,370100,工伤,1,参保缴费,0010090304,31e0b3ef6c7ee6e6b4ffa986d35acd2b
20110505135825,A,370100,养老,1,参保缴费,0010040970,9b57edcf22086da8a043dc8c42619d7a
20170705145441,E,370100,生育,1,参保缴费,0010090369,ba44b84496e0e631cd0fb7fe41238cac
20050101000000,E,370100,生育,1,参保缴费,0010006328,570adecd1c32b5dddf5ee7074a4fb725
20170208154541,B,370100,失业,1,参保缴费,0010083543,68746ffa7f2af5919f290a0f310c0396
20160603103535,G,370100,大额,1,参保缴费,0010075779,b9aa3b606414fb88d08f96ab0d1c4f53
20060109000000,A,370100,养老,1,参保缴费,0010010378,c3f9291cb670f0cad5d80209f925d336
20180504090813,C,370100,医疗,1,参保缴费,0010103799,61f64daf1b1bbf75eab2bd6f046bd9f5
20060925000000,G,370100,大额,1,参保缴费,0010015033,98334a3e0c2ea8118444b6a5fd595d60
20160219154110,G,370100,大额,1,参保缴费,0010072842,49bb29208bdc8a225f71943a5a2d913a
20051201000000,C,370100,医疗,1,参保缴费,0010009389,85f5dd760bc3d8f72f89d663e299f6cf
20160725091653,D,370100,工伤,1,参保缴费,0010077355,a4c8c3fc2111a3087f458a92e967858b
20150708111250,G,370100,大额,1,参保缴费,0010067856,b0c8743216b905e5f5d2b3f4a808729c
20150108112651,B,370100,失业,1,参保缴费,0010063998,b8bda65fb439edefd506af6461305396
20150210152823,A,370100,养老,1,参保缴费,0010064712,85478e74971a49dfae5e4e9751bffe27
20090803145932,B,370100,失业,1,参保缴费,0010031504,05a4dedb407b478d22bdb5f3b231ddd3
20140318144324,B,370100,失业,1,参保缴费,0010057836,9b95cd898d95c067b8027743e2ed28b3
20100422141046,G,370100,大额,1,参保缴费,0010035039,c025fea77cf3e88c7f17a137ec8afa81
20141201000000,C,370126,医疗,1,参保缴费,0010061435,e010223e115740ed57c33c7c1d384639
20170405143441,B,370100,失业,1,参保缴费,0010085826,119c16620ffe4a30eddf26bc8f3c5245
20031201000000,D,370100,工伤,1,参保缴费,0010001441,54ea2fb519b8cd70a83277cf0303e684
20101209141504,D,370100,工伤,1,参保缴费,0010038451,1e2915d804031ed90f7657dcccc4c67e
20170803154101,C,370100,医疗,1,参保缴费,0010091709,f42e6c3978450f97eeb9a9f24f6dd13e
20160627143846,E,370100,生育,1,参保缴费,0010076498,c8d42381bf1ea3ee63b03cb67214235a
20170705162256,B,370100,失业,1,参保缴费,0010090413,fcea0ff0218e23332749d87e6e3fc108
20171222104445,G,370101,大额,1,参保缴费,0010097930,5f54040b75b97739dc243ca9e1d844f6
20160115111920,B,370100,失业,1,参保缴费,0010072323,fd29ca7a87875e2510f65781c395eb16
20070316000000,D,370100,工伤,1,参保缴费,0010017006,bcb4a2be976a6637b36a33d33a1e223d
20170811101449,D,370100,工伤,1,参保缴费,0010092276,8d5997624f3166314be1e08c9a019702
20091016101027,A,370100,养老,1,参保缴费,0010032280,97140d7531d486e743a264ec51e2be41
20180719100054,D,370100,工伤,1,参保缴费,0010108257,ac451fa4145bda44259d6cda85c09948
20080709083437,B,370100,失业,1,参保缴费,0010026689,53d303d7c3c88d8f1cd0d1512f024fed
20130314153812,E,370100,生育,1,参保缴费,0010051563,1977a1053a1c1123866a0f1a945431d7
20090105135515,E,370100,生育,1,参保缴费,0010028608,2184a47261e889a6319574a6529195c7
20150107112855,B,370100,失业,1,参保缴费,0010063936,0bc37e2d78c99824abf43f9e73f58895
20060509000000,A,370100,养老,1,参保缴费,0010013524,d8fbe4b38fa7be28f0cc155e649e556f
20170825111028,B,370100,失业,1,参保缴费,0010092762,d8d4939c696f513760dd3c8cc2d4c95c
20180612153246,G,370100,大额,1,参保缴费,0010106132,c1db37200b554d5a93a2915f73d2a20f
20170412095226,C,370100,医疗,1,参保缴费,0010086449,21ff2496e55eb2342dd2c8cb1f194dd8
20170410155704,B,370101,失业,1,参保缴费,0010086311,ae831b646b22a7136354e774928660ae
20160708144954,A,370100,养老,1,参保缴费,0010076960,58a634f2669e7962e56708326b68fa88
20160711153909,G,370100,大额,1,参保缴费,0010077013,7768b9605059f4ca71cf12c2f7318dfc
20100712104255,E,370100,生育,1,参保缴费,0010036477,4d7e371807f5ace0ffc24a4a59b140e9
20170803141823,C,370100,医疗,1,参保缴费,0010091679,453ba48cded499ebf13a06fc5345e614
19000101000000,B,370100,失业,1,参保缴费,0010201425,d201be56b39dfe880ebe1902809a0132
20120803095617,B,370100,失业,1,参保缴费,0010048409,d258bc24dbc74995c9426adbfa4ce6fb
20080901105146,G,370100,大额,1,参保缴费,0010027226,0acb019b53588986acc262f3f73502d0
19000101000000,B,370100,失业,1,参保缴费,0010700395,de71e603a77c3e594e54d21d52323c13
20140708142216,D,370100,工伤,1,参保缴费,0010060348,3eca167551f12eedba2aee1d56cdb574
20100906142101,G,370100,大额,1,参保缴费,0010037194,aeb8929fc4c18d356c103fc0c55eed2d
20131101112733,C,370100,医疗,1,参保缴费,0010055360,8b0a5e2eeb8c69f7804271e5397e3248
20170710153501,C,370100,医疗,1,参保缴费,0010090673,77c0b9e75b961c0f0448cb6955399c93
20170613093047,A,370128,养老,1,参保缴费,0010089382,29e167e0efcb23b06e0724802bef5705
20090317110820,A,370100,养老,1,参保缴费,0010029455,0e9aef442ef9a3e23767532056c4cd0d
20141016134137,B,370100,失业,1,参保缴费,0010062300,78007b946dd6a4f7e7e20d708757ee67
20140801144959,A,370100,养老,1,参保缴费,0010060789,2270d9803bc22d54e7b43d6b29ef1a6a
20151103110935,D,370100,工伤,1,参保缴费,0010070396,2e5c553b9cffef21485d22cc114baf2f
20150708101153,C,370100,医疗,1,参保缴费,0010067844,ceb36a98720936bfac3909147d67c2f1
20060922000000,D,370100,工伤,1,参保缴费,0010015029,82ca3a581b540fff8dcf4f2d8bdbc7c4
20180416132909,A,370100,养老,1,参保缴费,0010103027,d163c91f806e1baa78e382b28632866a
20171106094041,B,370100,失业,1,参保缴费,0010095721,96180bdb03c373aa21a93738aa35696b
20140512135545,A,370100,养老,1,参保缴费,0010059041,e574a15a4136b8e9e513d6581654f717
20171101094925,B,370100,失业,1,参保缴费,0010095390,0f768095cfc532f68c721c458e574bee
20130903150634,B,370100,失业,1,参保缴费,0010054453,e5568d1c1cc2d17e745d8338ad7143f0
19000101000000,B,370100,失业,1,参保缴费,0010600562,dad2bd77b00304556a27483ad474d298
20110307135823,A,370100,养老,1,参保缴费,0010039705,a6c93cc5fe278ffb013320f216262353
20150106101027,G,370100,大额,1,参保缴费,0010063843,e6a131c000e34221f9ea4307c53d3627
20170204085052,A,370100,养老,1,参保缴费,0010083269,58c00509417f472e4dfa1b34e419994e
20070618000000,D,370100,工伤,1,参保缴费,0010019070,dc1d1eb4d4cb38e0e4aa1e821855888c
19000101000000,A,370100,养老,1,参保缴费,0010301921,22406b3c08170693e77a70806aef59c5
20160111095705,G,370100,大额,1,参保缴费,0010072150,306ff99bba809e5d729805d28f0bd968
20140411150001,B,370100,失业,1,参保缴费,0010058291,a8145a0089daf51e948d0bdac4142132
20170818101653,C,370100,医疗,1,参保缴费,0010092555,36327f5a735b8d2e90058cc743cf0db1
20130115152957,E,370100,生育,1,参保缴费,0010050808,a4aebf88015024f25ac0040fabe11a28
20060401000000,C,370100,医疗,1,参保缴费,0010011905,de0cd666525c4b501a3054b679c44aab
20180102093840,G,370100,大额,1,参保缴费,0010098056,c0c2903d6b0c54532eda685b90d3a5a6
20160322101521,E,370100,生育,1,参保缴费,0010073726,2548a045d7e189d2a6d877e948f6caeb
20141104130425,D,370100,工伤,1,参保缴费,0010062607,e239670a66a023d61b39b6f563cf0978
20131101084224,D,370100,工伤,1,参保缴费,0010055328,09bf27db04ba7eed734adf7cfb8ed003
20170714130211,A,370100,养老,1,参保缴费,0010090912,6a85628df24b339508e35fc5eb7357bb
20171129153521,E,370100,生育,1,参保缴费,0010096768,d327660d7f116102f124925c6dec9b5e
20151110104212,B,370100,失业,1,参保缴费,0010070716,10f7843eb5c09e6f37b7eddcb97a3317
20050311000000,D,370100,工伤,1,参保缴费,0010008048,c63908118bf1165b6a71f1b84a7979c1
20120314141624,G,370100,大额,1,参保缴费,0010045940,8f4423c199a4905b570efd0a24ce8f0b
20171025114258,D,370100,工伤,1,参保缴费,0010095276,c81d802b62e98dfba3e4806fc557de55
20161019092630,G,370100,大额,1,参保缴费,0010079916,4284af8696aeac75a5a42db33db6c806
20151109164640,B,370100,失业,1,参保缴费,0010070704,26e4822cbf36b2a9484e2fa410d30a1c
20051001000000,G,370100,大额,1,参保缴费,0010002963,ea7f422da3bb7d19c39a57584494cb75
20170321150613,E,370100,生育,1,参保缴费,0010085444,3a0332a28f42b239c7a54f56b0ecde62
20170721163638,G,370100,大额,1,参保缴费,0010091196,d652544398fb4b634f747ec04d6714c3
20151015093214,A,370100,养老,1,参保缴费,0010070058,1a9d512fdc1ee41aaf3667ebfc3266ff
20141202110132,B,370100,失业,1,参保缴费,0010063128,6540bd0978e8b72739feb569287bf654
20170519083416,D,370100,工伤,1,参保缴费,0010088209,d306e08bbc43408eaa41cf67db9321e4
20151023144025,C,370100,医疗,1,参保缴费,0010070276,27f10e8c647f5580d5080e69acdda998
20160809112142,C,370100,医疗,1,参保缴费,0010077874,bb82da50131cc0239d4345e37b6a2cf8
20090311102748,D,370100,工伤,1,参保缴费,0010029333,384185574d6a512a6e650bcf772a15af
20140422162911,B,370100,失业,1,参保缴费,0010058594,7ae55a4efffed0bdc47ed71f613d9d83
20160608142141,A,370100,养老,1,参保缴费,0010076051,06b5595760ea0ef92535e2cb132d2f02
20180108155402,A,370100,养老,1,参保缴费,0010098772,e40c0a13c15d6bd251355c8b7487837e
20170512112350,C,370100,医疗,1,参保缴费,0010087970,de22eb144f9620621659a81d39aa47a8
20151210110515,E,370100,生育,1,参保缴费,0010071436,7a1d7505f0901c3fdf16733a75594998
20060424000000,C,370100,医疗,1,参保缴费,0010013322,77403a9ad8d0591a16bca4935c5599b9
20140421144325,C,370100,医疗,1,参保缴费,0010058553,20a328f1a0c5222915798408fdbe0987
20050221000000,E,370100,生育,1,参保缴费,0010006651,af236c4f550e0786dda31200d19c43be
20131106085419,C,370100,医疗,1,参保缴费,0010055491,e36fd0fba2a8b529a27175b13a03f60c
20130319151043,B,370100,失业,1,参保缴费,0010051620,f59e6b67df7f7880670eafc26aac3995
20080603133955,C,370100,医疗,1,参保缴费,0010026037,1f19df050d83994d4960bbee7f9f6e82
20101202104141,G,370100,大额,1,参保缴费,0010038251,b89b59877e44c9221efe5726d0883282
20090506153904,B,370100,失业,1,参保缴费,0010030324,a6669fc4f33792328af31bc4cbfc99ef
20080918100412,A,370100,养老,1,参保缴费,0010027569,565345f38ecd7b0bc1728d612da9774b
20051001000000,C,370100,医疗,1,参保缴费,0010008863,51a986676b57335bb7b5c5e872046e0d
20070611000000,A,370100,养老,1,参保缴费,0010018922,9269fef599b49788b1d52821d878154d
20160704164008,C,370100,医疗,1,参保缴费,0010076693,1092a81480a206f03debc3e937ee8377
20160114104039,G,370100,大额,1,参保缴费,0010072287,99fd9bf44b3031aaca5e29896a2dfd6f
20150123101105,D,370100,工伤,1,参保缴费,0010064363,d4a68f310915be61e2b6fa064571f60f
20060804000000,G,370100,大额,1,参保缴费,0010014609,f67beb9ff1690e39396080212b299502
20060609000000,G,370100,大额,1,参保缴费,0010014037,3162ce52b4d3283e8f0e12e0d4cd9e57
20180706111302,G,370100,大额,1,参保缴费,0010107481,55ec74bb135d62afe400224c153db0ed
20131028102603,D,370100,工伤,1,参保缴费,0010055313,9e1a32a254a419f1451f3705bc28cae9
20140516100636,A,370100,养老,1,参保缴费,0010059169,59a4d9dd2c94e898cbb47522289c02a3
20051001000000,C,370100,医疗,1,参保缴费,0010004260,644cb043b8d7a6c861e1384a1057f93c
20151104130805,G,370100,大额,1,参保缴费,0010070478,367c43e0adca3b98d9a9dc55b2f70bda
20090801000000,C,370100,医疗,1,参保缴费,0010401422,1aba7ddb3c1bfb7578349cce53aa9dfa
20170503151741,E,370100,生育,1,参保缴费,0010087303,00b7059a1ca7efaecfde5b1636469fe7
20130923143416,D,370100,工伤,1,参保缴费,0010054815,fbf501e5c37d8b833cb9e00294334c35
20180620125932,B,370100,失业,1,参保缴费,0010106460,c94be53235d3718fa76e4655f80cb092
20160705151214,D,370100,工伤,1,参保缴费,0010076766,329685c274a2999830a00bd25e1cf7c8
19000101000000,D,370100,工伤,1,参保缴费,0010600934,5d6b4235402a3520fd296ad80f18c399
19000101000000,B,370100,失业,1,参保缴费,0010301921,22406b3c08170693e77a70806aef59c5
20180115110559,B,370101,失业,1,参保缴费,0010099193,fd35632623e07a933346f6aa93ea83c0
20100511112241,D,370100,工伤,1,参保缴费,0010035377,3b6640f645216eb4de4734ba462f65b1
20160518151232,A,370100,养老,1,参保缴费,0010075368,3edbccba1c3d0130edcb5eba11669a60
20141211163930,G,370100,大额,1,参保缴费,0010063472,6bccd3bc3db34beccaa534c21184dc1c
20170627130109,A,370100,养老,1,参保缴费,0010089896,8b2d32c12e8b89ef550e0a221004dedd
20050704000000,B,370100,失业,1,参保缴费,0010008900,b8043e8d2c0b19ce095ffd8fd7b205c5
20110104094217,B,370100,失业,1,参保缴费,0010038647,cd7b13bc874cbf8614a0db4df0f2585f
20180518102227,C,370100,医疗,1,参保缴费,0010104770,1e7fd9ba76ded65566fab03d3b7262e0
20161008101733,A,370100,养老,1,参保缴费,0010079320,8b864e3f0b530a057674e350f5332782
20051001000000,C,370100,医疗,1,参保缴费,0010004680,0bd9aa91ac09d456712afd658ba25a1a
20170714152017,C,370100,医疗,1,参保缴费,0010090918,6a9e8af41ffff09267a13b48d6b581f1
20140312152245,E,370100,生育,1,参保缴费,0010057732,b6251ba038f07da1abb20136637cce1e
20150821090450,E,370100,生育,1,参保缴费,0010068912,28c6b4fc0eb6f7a7d81393230711b54d
20050314000000,A,370100,养老,1,参保缴费,0010008188,e24fbea8f0cd13169e5d88d96374594a
20150820090727,E,370100,生育,1,参保缴费,0010068882,9216efdecb1067047d555cfb7642186f
20170905140650,E,370100,生育,1,参保缴费,0010093201,48e49b1f04dc6f0d34359b8144118af4
20180111150517,E,370100,生育,1,参保缴费,0010099091,7cd11332a17f95c49913dc5b90001c28
20160301094944,C,370100,医疗,1,参保缴费,0010072956,b9e66b935c300ff77304b2bdfe90470c
20160108103310,G,370128,大额,1,参保缴费,0010072102,6dff32f9efcf0ef61e493e1205d22085
20151106153858,G,370100,大额,1,参保缴费,0010070639,3a73808934579ec64a8f3aec9a869316
20140411101443,E,370100,生育,1,参保缴费,0010058240,f25c7bf62a97cc4227077919b6b69bb5
20150716161821,C,370100,医疗,1,参保缴费,0010068105,9285329998e5e4ec5b3c040f6fc2077a
20170417114021,G,370100,大额,1,参保缴费,0010086683,19b57358434c6107a1ccac876d42d428
20131204141836,B,370100,失业,1,参保缴费,0010056011,4dc31f3c141ae9ea5a3e31f92f5cf62a
20150505144146,C,370100,医疗,1,参保缴费,0010066187,26091a5e68ab227e8485171899260da7
20051020000000,E,370100,生育,1,参保缴费,0010009495,49ccf97357d525412a4c135b2e3bf240
20171206100029,A,370100,养老,1,参保缴费,0010097180,63f99fb3a42e6989ef672f0673fc5ba5
20080704154900,E,370100,生育,1,参保缴费,0010026639,9574662d966d24abbc9f62085b98883f
20140110145135,C,370100,医疗,1,参保缴费,0010056747,45d2dd2ae02f3b7bb50c8c0176cb6316
20180314132810,E,370100,生育,1,参保缴费,0010101328,6aeaf96a23e51284bc43eb90d9bb7fe7
20120111110121,D,370100,工伤,1,参保缴费,0010044868,83c0a11fbb6d39619151dde7ac69935f
