entname,is_bra
da52f60b48923d33feac98d0270ba1b5,1
f96ba5c6dddfc144771c914b30c702de,1
8bda62d71e961c61bc8965e330e18899,1
2089ff25805450e96c80e7679a273dd6,1
446abd93fd98c5d43afa08d6cccf75f5,1
8a14d816f6311dfb6da6de5b0f9ba5ce,1
ed16020c7c90aaedcb20db3609b16574,1
f3168fd15df97d5b1276a965876bdb8b,3
d4ca7c20987cb8dac6932cef883bb5cf,1
733d34b7155456c426f794b3039fc95c,1
636b007c7e7eed1eda6a8610f4700acf,2
8fa0f2be953d209cc0016da0cab0bfe6,1
573dff130f280b6711e7f774d5d1abdc,1
d33d8b4d28797ff5ec6138bcee5e8814,1
97692f7422fdf53dcda245120cb0c8c7,1
6dbb0eb5e4f018802691c9f986ae258f,1
337b04f5a03db573d98b8b7233a0b1b9,1
7bf0e0430ecb52cb72bd4d41c4fa2f64,1
d6db09925cb8257bea4fcf7daa1b3727,1
059a2a075f38934580d790d85bbdf53d,1
54d680a644467f5e4fab190fb6e0c8a0,1
6bf6a20ff418e7cb49cd0ecd11dfcf5b,1
16a1fbeb76352acdbc036934a97e7c03,1
2da04e7ebdd0b16a3c16fd3200e35842,3
6cf971903e82fa9323519091cf3d0782,1
d872b88772083bac9efd0f9e23fb5f60,1
dd2231ff76d40ac4a42edd1ab45c4a18,1
719bc89900c99f845a12dbdb0e67f1dc,1
764d431748463f888d8b77101928f084,1
2fd06390df59c5df0699cb388f5de79a,1
536065594c18af509beda2b4520a1b9f,1
349e79f8c974c18d4e8838adc84f4c5b,1
d1e8d68f5dcf7c5533a11e801ae4b814,1
b760178dbfcca34582c7c15d387b6b08,1
ae65c9c998b07b37b9a61beb8ad48814,1
396e99d93c8459af779a936bb03b43b8,1
d354e86d5ac072cad67d06bc69e2b150,2
52c98573f38d67f136143cb1ffca9acf,2
dea1ebc0db8951aa39d32822edee5657,1
316c65b1ff13778a7b5b47a76a7086f2,2
a7ff874e0481bdf8330cc40301f58232,1
63f5380b380136b7498cd61adfe93253,1
0988c7abeff6c797a3cb630e78ca3803,2
4ce991f73f76b658f40506ec7832b4f7,2
bc9285917fc6f81dff7ee4f11248cb9a,1
4326b4c66c71dca52e7b516ea335f162,1
9adf1d37f82627008c15f40040787667,1
3308929d5f0aa2655047be65f2d6cb42,1
3bfa10cf54d3febd62cdd63cda0e83ba,1
14adb64f59438e69e98318cd7a2f63e9,2
329e19a010df99ada4d3ca683e995e81,2
15ea2bc5cd723429fadbb7d16915f294,1
4c4791fbfb0c170d91bf1c2285a991cb,2
fed7b99a70af693e9a7f1414b34d5c7f,2
44e26c9fe442f686a6be4cd0748682fd,1
8063dbcc727ecbf1ad69a8b621943341,2
d11fb407b9331af5708c49805d2c21a8,2
a1bda1dd26cbfb08faeb24d2256bbd81,1
021b23ce77e71d5dadc1f0bb1b38450c,3
59782148494afe0ae993e54dddd148fb,2
a1ee47361293a41578e75651ed59b060,1
0a195ee80bdf1cebf54fca9b581182af,3
6e132f0738b65d2f7fa3070b8ea3c9a7,2
3cee336ff4c6ef1110d5f07be7ecec4a,2
ea75bb0f2c74f9859cdcdca52182cbd5,1
6dc6cfb502bd88d74c31d950c0e628dc,1
140e909d5c4c1eeebb5ab99b41749042,4
f5b98b05967ecb543aa17cf7cfe9c557,1
07c96c90e276641d94dc47fd5a9cd932,1
c8b781f5970af775c7b4c8819568e01a,2
cf1d325cc6c2879640fba4910409141d,1
778f104ea58c10353c8c76f1dd4aed68,2
32715bbf47f343ba28a159f88f46273d,1
8040cfab4db9498c818cd88512ae2646,1
19ed4958b702680bf00f1794b3955464,2
973cbebeadf85a66ebd642f543550d6b,1
953c508acf304c6cc4bc38a1213f4a4e,1
98759bfb7df61d0bf82f4b3ae1a44ca6,2
1b3c4c17bfcf596e7a1bc9f696fe0fa6,1
322140d5943ac9020992c6c3e1d90262,2
d1ab3c65ac81e9adcf6db96697eeb9b9,1
bf3df44159521c4d6b3857a249623452,1
deacf96945eb1fae7884e865c473b305,2
1d922f4245d227af202b6482ead9d871,1
4536dbec4925430b99759abfb558b460,2
4ff3e676ca003378851784b12c42ff31,1
7d982130599c96172a83be46ba68cad1,1
1c49c3ced405e97ba43cef1115e67699,2
0c3092e3c37f1d68bc61cb1af2c8d871,1
e54a28db83e9fbdc84fee028d3d61869,1
b76b7e36f64a64825bbb57c25c4e5ed1,1
c7b2d44aa455f116e2e3b7d716ec5815,3
9615a5d819dc9c3afd0c67422bdbb042,2
0166531af97b18acb9b105800f5097ba,1
e4db08b1e9bb0b9efd01b43e4067fcff,1
d542059ca3e10989f0ffcb7d7df87a21,1
546103b66b7a0d2c900a56a56dc1ddbf,2
f1e145722560216aa200224042476aa9,1
64c1e47cb0ee284cbf8dfe30377dd18b,1
7c2011a183dfa5e7b8c446c6779ec3d8,1
9861f875040c9b627f531b938d554457,1
57ab95d6bf0d20595d05499c90fa55cd,3
c60c34e33f7f3f7620b70f39fea6550a,2
3855dacf6d078d8d427dea251db27e02,1
2f4cb7268997372922a8459d4e809884,1
6f23815cea150b1a2e8e3fa676072d04,1
0e1874bc060c928405c0b672fe5369f5,1
cd14081376c9040b550f8302e1d7a754,1
59d15ca59c71ae277fa01316e5d48a08,1
e1a204e561a2a82d9aec8cc46f95c5cd,1
69224c5e7b3b1f2fb78173e9ee6fe8e1,1
5e8cac72ff25f42f9f53f4cb6777fe8f,1
3bc2c55de46e35b06609b2a57cb32bc3,2
be824bebebebb960b834c898f6b6c16e,2
4205b5166dfec31be61e6c922de707cb,2
19c11c70046b568dbab316ba4ff8c52a,2
f6a073484a29bec3270efc4aba972b36,1
8d07a290df58fd414bc36fcabf7ccff2,1
cad40cd91d1aec4eb7bdb14ca41e326f,1
9886ee2024dbbd64fb07df21b4ed7a1b,1
ce77a135a6b9a0579c7f4d8da77ab312,1
fb3b316c67c153ee789b5c9110a15fd9,1
9e3896dd75bd10effccbf85f2c3336d7,1
49b0b26835d467215b737f920c7145e5,1
64a53079853cf111df20d5baa3378676,1
033c8594771bf1421c33ace68319e8a7,1
fd6d629b0792e4a53fb014ea8a6cfe21,1
c3b6e97ec7e25c8407662910db3d8d39,1
3256c9d82f0c42ffc1ddc750cb61dcad,1
48d953942dd296560cdf6813c25178d4,2
dba4532f05cbda89b40ac7b18c83767b,1
87491901f6cce5dd88707f7d27e5d2f2,1
ed82c45053afda9aa26b8541b37c4d5b,1
d0e85dca994243cd30d44929f7d43ee5,1
c53d7a6d8d4d2ba2f4edc0b1add9b3dc,1
d6a2982ac6386580542f189d2deb06e7,1
67de78a1974c498b4161e72abe2d6e2c,1
a07386c8e8ce0acd03aa1915280ebb64,1
5f76c15e26159ef6ed3ba3c206db704b,1
814f2ae55ca67b94f5ba06d3e9093f80,1
d778189c995076df877d4caed09c966a,2
8ebb4ad3df820718ff3fbe912413d1b7,1
5b926645353f6128b4bab7a24a20b35e,1
06bf0603f5efc28064431ae253ff35da,1
2f45530fc8360900e1b808052b01ed93,1
7e8616b346adf3a886285d0a60f8c1f3,1
49a460e45060176b66af6f784a1f6f66,2
9365d8e15b2e14d5ea644af596abd6a7,3
04a723465d25e91debd11060c536ff24,2
7727cc701b8f964d0115b68fc8ab7e9b,2
edaf50e01846ced606961569635de639,2
6ceb42a0da33636fcde1edb4bf104256,1
92fff5953ef26da6e548c8133042c75d,1
7d40c77bf194c3b56c2b27b951ec5b06,1
a92ce187f35287c76d2cc3b002c3e628,1
535449c4f98dd01b3845bb2ec48568bf,1
dc808a1bed105d475c67eb8dcd37ba99,2
76204eea4486a2e46a86df4836bd1a46,1
64c6b330583d072f7a33ad7cb5f50b2c,1
10775f957a48285dabf1fb65aae76f1d,1
321e0f2cf32b9d1fabc3c8033a1403d9,2
bb47fe5870b0273b3d7a10ab4ab03455,1
6844420fbe92146fd9af6d3db40c2432,1
0eda902906302bd2e0d984ca83e52623,1
215a296db825b930389eef5675996b6f,1
03c4f06e353a5a2cfdb745b7a7dcf918,1
429027f30fabfdb8c0edcb410459d87c,1
da069b5fbaadb361b108b696e3124b49,1
acbf334ebd5410ea769a2506ba3920fa,1
d43318e6cb4b90b87e74ca0f53b68a8f,1
67abdc4a446b73afa9b916edb8d94826,1
1a1bb9424f9faf617bd271ff1493e102,1
2d3b7d9cf2c6a9b88c224086c79cb61d,2
08709ac64f233610b3d8596a854e4d5d,1
3507dcaff40a429390e5c14c8e6ae9f2,3
253e12859c92ce31fbf68a058685ef4e,2
d4f317ac5a81d9a4035cba7b28c49e91,2
6a1c23a18c7b702206a25020c5bbf2de,1
958b29549e3fa42012a988e78e52d969,4
031ed303b4d06d28bc09eab1b6ba2f42,1
dcdbd48d844e84c4070c768abc9cf79b,1
ab4f434274ac55ab70ec75212213a441,1
33cbe8876c6fcc204677ea63ead7c532,1
d1bac7b059007b798d381bd2a5e87647,1
753c97633768dc45f46391c84c2ec914,1
b59938ee61bf3c214d925c5e545ef0fb,1
fd80c395b59cdcad4fb8f32c6144c832,1
a1c9ab5029f8f76dd88945da092c891b,1
1930be52e1e7fa3969a2d0dd0220ad28,1
8828081bb3be07a2b479a93c155abf5d,1
fd1a886039b1daa52644b5bd8e68dd30,1
2a292618f9143e0ba873384fdacc0cfd,1
ae75fb651cbcb703b094c66aa4139174,1
288fd246ab4d30f74ec626bb583373d0,1
bb1925513dcaabf049525e23fae1d060,1
062fe48940994e01e3b2604a18bd0f86,2
2ec270e113aad401f6e91ca65f77c2cc,3
84c81994ff49f8922a50941cf77fd2af,2
d5c68b0bfe5730466ef2dd93deaa3c5a,2
42236dc5fca4040074d27aa713689788,2
fe06b069cc6c1b65cdc3955353ecc778,2
aacf280b68d507e6e0cdbabca3cbf955,1
71a1feed281e3b72b408425506ef4879,1
c5ca0b5e011b50938833ee1652cb8785,2
abd887e07fd74b132bb41a8302f4e460,1
01852a69c09cc65136d9de0f140332b8,1
1181ec9fe901cd0d607b1a25b20bef42,1
b13fc61270da03694bfb5e59af721bc5,1
5c7b684265422f34287265b7dba9ff2e,1
1e290dfcc57ec74cf74e8830731eb0da,1
dba2bda64bc040ea34a54e4e67129c08,1
7828dc95f2b98d180c4a3b69fb51d284,1
aac2dbeaf12cb1985be0bba68fc6821c,2
4f6230db5307893877a022903a03813a,1
558e958088c0b911f53463433da8ce89,1
4bea05e29b5fe7bb89e960df00175b4f,2
ffacee08991e803678bde0a12374fac4,1
ddcd5c8967187a6a8d7c0d4dcfef2691,1
43fd237f6e66d8de0ebb68179f3f27ea,1
213bf1e8e1f17612663b2de8dbf19e16,1
fbffe0f48bfb40c8c1b96bbf86c02fd7,1
f24e72745a10f87974af03166413555d,1
b4fd03f6cb62a36e2253aefede6d1409,1
3fef2a1087e444bba39a907853015c56,1
ca291e33e2da6f2bf158553ebfc20065,1
8f2ea928d722cd8d95fa28ac36bbd0b6,1
bdd696bc6b405df4a8b74b89b073a13a,1
c6da5ee21e9b0a574b1fc4558f56f58c,1
253b366a6317871a6fd725330ff86c9b,1
02438d0df896a7912d1ba108395f53b3,2
0bf83c7fae9f01a86c043baa94e146ab,3
9dec85f8aff5efa6b0cd25cdbb55513e,3
140d65f86ac25b577504451afe63f537,1
3b083a403b84d948ddd8aac821138e38,1
b5534545384ed6f1202ffffb1bfe1b21,1
95eeaa209550fb7051aa75f9b619bccb,2
88793941bfd73829889ee28e27eac4ce,1
9d09b4b25a016b01dcadd616adba9a85,1
7b9898fbb7235e6399567253555deb4a,1
fd3e587b7689a91e7685532ee50a3045,1
0a249afc381f4bd2990c208c3c6e097a,1
c94be53235d3718fa76e4655f80cb092,1
ed1501ab66ba5dc34843009efd8da5b3,1
6955267fdf65366de170457c374dd0b6,1
367a02414ec66c21a154e24356c72db3,1
92e1692682d3945dd8d042699ff479fe,1
9a7334ca564e2fc2fc514fc8d010ad15,1
463ae3f8ed7839733bac7b79a85b056e,1
595ef40d1e1eda3996b1df28d72acd0e,1
7721cd201d26b4f6a8836a9d317e9b30,1
580200a330769996fa15a535e843994b,1
101543a4c6f923c5bae73c5dd4bcbbbb,1
83c68f93764fe77b9bbe4664718bd733,2
5f07a3219e27ee12822fdd2665185344,1
3ebdbd1b0a89d290fe8b8e42c4757698,2
705d6b7b005201a9a0af0f25bd66164f,1
a8b94c5f50e006a22908cf9f86a36a3a,1
ecfa75bcf6085ad32697cccf29eb9ae6,1
246d36af6c405231e1284d49f4dd51b4,1
b0684a4381e9a3c0dbea3fa408551895,1
97f9197f80f71e317501ca910f8d7178,1
f03d5b7ca704b5c336b72f8d1dbe2b34,1
5086c677a896e657aebf348f0d1e27c5,2
a6851cee79a8b7adfb26f91d6fc09cac,1
b50a4343c20973bcd5c01e65e2461cc6,1
14e16158a4d49beb23ece04bd2624f55,1
e7d6d92c0ebb953ccc5b943b57bb3730,2
be71b5a5cfe3a74854e73f59cb034104,1
7b5fc25243daf4b031c571efc282583a,1
a6bd18e5d8bc320c92e609de7f1c8360,3
919ed6e77168b8e8f46c4a5e059bebe4,1
9d7fcf191487bd51e77275c06a4bf898,1
f929e3c24a9b3dc5732115f6c16a88f1,4
18f9945577011ebe16d991424f71ae7c,1
04f19e1b714823c72a0c7d403d7973da,2
1b096941c99762c29527814a6f4597b8,2
bd326ce193689f56dfabce08237b33bf,1
d11c1c0892569e4d775111cab5e58cb5,1
2b8e41e8567365b1d28b16386a1ac2f2,1
a8576f7145f29774461a0eaae3865b9c,1
929a5526746f17dcf79ea4ebe687fbcf,1
0f8b19d261ef967974f231d767781b6e,1
9e769cbb1246367676a11ee2c97e6e54,1
852c6d7e6b667e7ac05fbb4ce85caf05,2
9bae505a65e3809fcf2725d01128b5cf,2
74f5d8d9735eb72a8ca6331906dcaa49,1
2c575bc345e6c6e4ba8683b0956092e1,1
00fda85028d8b2da29b6e2c1c638e93b,1
e103191994a2bbf889ff4e8c370f1731,1
17c0ec31c7681fb4c62bac52f96dcb01,2
e918281038bd3d213ed2d3c75aeb050e,1
813668f7456571be90b2794f1864448e,1
13f5603ea8590774d775ef24778083d4,2
92b1027b2b1defa6520440672451b395,1
ed21b61ab511d4b48c143c21e66ea56a,1
86e49bdcd01dfd56a616a1c7849013e9,2
1f90e386062adca2fcb394433b452ffe,1
cf3e4b74af56f3df148e583d4509a6c8,1
5725e2a07b0dc05827540db10dbf6ebf,2
f94b8a0209c086ce95426610dde64f90,1
acdf3585c2fd1f3530de8de96cea34db,2
a7168be401e3abbd3c79b176c5d1b31d,1
3459ce4818f2f487939a1135ec33593c,2
3c310eda1cd126d72e5db44d8ab74cd0,1
ef9a2ce46b2115a95b963f34251a9b28,1
f1a03ae211f8f8dea88036763169d2ef,1
40889dcb917f8f118c1a4922a08a8fcd,2
6c05e89fba96a5361a62233f26a7f385,3
a428a7b8fb320faadce05b48fcd83677,2
4b91af5e0fb06d6cb2f9b9c41d836a66,1
9a106cb6346047a038f5a5915fafcc5f,2
02d29e33d340856ad6d1de0687f1cacb,1
1cb533b94960ab921b77dddd0684928a,1
72a633a5ed1966d00c51cf71743f25a4,3
b1e3fc99f8aa54d3481e32184a196cc7,2
83ea7845df54909407d76b4222df92ba,1
a0024387ed2c2c330aee43034668a248,1
2d11e8f9d8d58c6a38e3757c2c232c95,2
e190b2045a9dfd36352828f2f6259ff9,1
6855372feddfceb582abc61dad9add58,1
3e30c68d4fd5952ee510bc394ef38c6e,1
f173c3f4bd2def9760b81e8dd1f22d54,1
c59cdda3bf98025b70c4e3c02e1fa807,1
2ee722553fd2551cebef609691c9233d,2
383eb73b60de5f60c2701468dba902e0,2
20ad04fcaa4bbdca43397930bdc5bdd0,1
5e482e622a680c05c0925b1e98714dba,1
f0a1960ee70ab8c7618004f7dca25a66,1
d5fd6a779ff85d5049f9ec32a817b675,1
78e222f0c48d2a967f72d6ac44186420,1
f5abb91d6875a7ec2103a9a44a2b7a50,1
69980a7a61a1bd47b417723e462eb71a,1
dee03d5bf9994fd80f4a1424496533c8,2
8a516ccf09c8329162b33c5da5f03682,1
223536d6febcead3f6e24619559dfa76,2
dc5e2aec06a7ce73198dde2bc0dbad3a,2
bb18f15c7a8812ed40e47ddabb5f97fb,1
b71b4239891504db9713b2a013d45c03,2
7f094effbbd2b931cabaef6c8666caef,1
4126984a110b6db9fd8e3879e459aa21,1
595973ac5af7917c4fc5f0badfd988e4,1
a5373a52564d28d5c1685b86da50cf84,1
87cb4a0aec4a42261d896fc78bb868ca,1
bf96e769bc1aefcc0536b6016ef5106f,3
ab9b336701e63720ca5c2ca6bf57e37c,2
d748e070732f8bad2a83e42e68d24f45,1
af46f8dab8d011723fc3cd001c415ee7,1
847ed294d95860430240a6057ae4771d,1
0ffef988305acb7b22164c10910dfd85,3
218bf98772f6fd3e12b1dfab25334380,1
60a3b041b8cd68eee3a23e90bc9c9717,1
04786e25aa9e46b6f3c13fdb6ac90a68,1
d04098cd6fb374e040c391442c7dc989,1
dce0cae3156e1ff6a16c40fd250e63b4,1
cd7d69656da00c23e2ce20c064544907,1
a18418fc7271274bdab354b20c3af2dd,1
9407d477c71ba3fa52e3e9980e0ec82c,1
0a86aa5f7a8c16572f756d3e01541bee,1
a19e25cb0c8b8eb9340e880c6d0a186b,1
d5cf62d1bdb6fde828648f9436474664,1
de1081b51d45d87fc086cb65e820ed92,1
2b4df4f141f9380c2145be1ada25b1c6,1
bbce3f0363bba47f2baadba25f7a6391,2
f9e6985402025c6ff91574d391991f58,1
994ab1cfe0d86b66e37540a9ca5145cd,1
305a1ce92b62e130cf3c916ffea3123c,1
7699e12d0a6d8cddcc0e540c0130575b,1
b4f915bc0d95fbbfa2a27b27d6ba319c,1
b3bd30c217570539b4dfb1fd60235973,1
5d5bccdb28d02f015354152c77eb9064,1
386560063158c3e80dae09c00d303eaa,2
d130f2853baa8bc9a791b35b47fef661,2
99d67ee9cef4e67f0279c48be47c0042,2
67b9ad97738e4fd637a79da058729cc0,1
fe14a70696e60b5c305d7a8edcd5a09a,1
740db1a3d6e2537d0721bfc7235abc61,2
287974764c893508b952fa5afc0056ef,1
209e5f2df663fad7d10e2dbc93a0237a,1
5df83814c062eae6b93ac432de980819,1
546a409b8c3b938b086754cc3712adaa,1
83bb9ac41c7603810fed30d02034244a,1
b4e9611f5a557cc015df78efcbb3d9e9,1
3df4f4dfd55ad10426150752f78473fb,1
d03b5c2b57cdc6ee49deae653e32c7c2,1
af6a0b621a73ece9800d7865e6d0b75f,2
dfe11a08127808f82b943cf082e49b19,1
606428dd6046e1be8390ea95c0794388,1
740f86f94a8ae668347ac771bd7676d9,1
378588c329a55a9d2b7123e0d2bafcee,1
19253be1173beed99e685b523ecee59a,1
aabf34166af1b034b46cba0af3d2b2ea,1
cc8ca279b8fe91b9b623c4df087ef966,1
3785f1309b3ec1bcafcf21939fbb2408,1
5f38ff8874435041fd45e823369dbd22,1
c805283868ef75a6567991d99fe062b6,1
6e468826c51a67738d4e69f336b8ae3e,1
a6f78cfc2f3b1d97d0be77ad02668690,1
80e532cf5977ce4041fa277edb3ab84b,1
5e3a238d0e48d93ae744db7d43c4238e,1
0f5a814f90771791986680924c7ccfc5,1
79095a21a49eb99c181461bfd6d6ad4d,1
2d6226b312ff5eba9335bfa23c048867,2
11206706134fbe9d4536abc49afb84c4,2
dfb051551aa451ff65b08b9f71a19b4d,3
38f579b9218a08aeb61d4a0cf035217d,1
2d518a3f84223bacbd9525f60c7011d2,1
ae2cf27773bcc258f182b1fbeda9597f,1
3b32a1d17a069d1d4c1b0cbb59c903fc,1
8ea31a4122d43d9181e2758c1f867e6e,1
d395d1ffcbe05f41bbf573cc0d773ac2,1
9ef90e71a290f932a2a5e4c4e091b135,1
622325cf96c55cee43f60e11f2432657,1
31169c69a453209b420c63e456f9b740,1
0da23f3e2b8b732719b85b10f70a0c03,1
261df30bea628051dd79ff02a1f5af77,1
cf021920abfbc2d92eac396de93f0ea6,1
230e3cfdafc85bedea90bc908d36a01d,1
7900d69026073245a7df875a4753a3e9,1
a7427d228428e78d6f2f6aa9dde79e38,1
b27a166c25957c477ab40d29caef0a29,1
24606f1e4713affdcabb183ced991829,1
2dbd80caf6ce1f2597482fe175462b63,1
b8b70e9e460d56f3bf6ad77badee26bb,1
029e01c7f8a3f86533114e9ea192e03e,1
58e5071b8210bebd59b8943737b0f822,1
26accd9f109a951b818f912960cde873,1
a9dfafc42470a62adfe4c68f5299c689,1
738c40c5350384bc083179ac90fcb6a7,1
62f323dd950803c48ad6121134d0c901,1
ef7a71caace758a54c44dc36b632f2a3,1
49643679908803faf63b7fdbc49b55e5,1
f6f535af4d1889130adaea6961855ae3,1
cd619a01c39681b8018556c4250f790d,1
2ecb9d654448aa38a6011a799dab963b,3
397780b6bbd1ac992d629ff35f95f1a7,1
f70252601c66c69aae739a26d5cde37f,1
9e719c4b2840bab05c0a0dcd6821f1b6,1
f1db2fc8853d830c689a249d055ca25e,1
7ce5cdd03338fc920334f7e45c879943,1
c74df287c45b0459fb518292ef0b6fe3,1
5238f9f55ad29e34e83fbb166193ba8b,1
b7e519f917d10cc1bfc714c792c49602,1
bc44951994caf27432122745834574cc,1
7c217096afae79b8b6b7409ea19dc33a,2
b4bdbd3002f9ce979aa0c41cd90d0525,1
b54f8e2dc1afac63baffe2e71a1e43a5,1
d240db90d05b92aa52aadbeed5940e57,1
9ccacb26c306887fc88c3169e8258c00,1
0d8e7216ea730827065c50ecc6c7797a,1
468a8aa0f4fdda3ec1dc67128fdf9df3,1
1c678799f5603fee3320839c2cd121b0,1
6f8eb35625c71c443fd677e7a596ea6e,1
9675a6d539cd00c592df4c9bc0225fe0,1
6d7900e779cecd09169d241a260293d7,2
17a57f9a16efa281996c73aad3c57952,1
0173c731df9a67137cf2a3ba8e8d7494,1
3a409d7e88af056d5c015510172e07db,1
584710b26221d0c81b25609283bc2693,1
beecc521f7f6f87027a4974e912285f5,1
60ca6bc09cedd749d06563d78a9b89ea,2
c31563d13fc7e8e3860d82a8b772c209,3
9bcad265bd52fe88bda1cd60189eefef,2
bc51f53727ca3200b8fbba226d54d67b,2
f3caa413a26dbbea43c78de4bcabb6e2,3
e906b932193e398ea663815919ee8a36,1
22df2f07522564be899dbd370c470ad0,2
ec07b41f63fcb810dd81557157a88dc2,1
22520663aba5893d85b98022a89681eb,2
5c64c81d3a2cd6cc2f94fd2b80c9f873,1
37efb0bcaa5573c5a4f1f1002e6216c4,1
505222933a49951c0c4939feb2ee40f6,1
9e664acaa7b2597956804e43a5be4ac0,1
3b49c7518c8ae7447337b17ee37ed657,1
6698fa2c073296d6952889783254fad9,1
98486b999208c9b6941b72504cf6c178,1
3c222045b89d3c11c0cb33cb349ed310,1
d84b8ab0e049d6837e7bdcbc0957d4d5,1
87f04ba21571eec8fe8986051726d881,1
16d745e77347753269b974fae205b10e,1
c6dab7a8ae03fa5236ba0ce8c52eed18,2
9b1f2c8ecc37e36433e433136b41c9bc,1
5b91e67c0ae1e17b21550f1dab429abd,1
6fbc451e6fc1837e26d2fecf2993b0c4,1
bec1f4148e9ed6523cf8303a659c0fcf,1
c8ed2f2e795c3093046eabf85f230562,1
6a1fd912cf8c44deab1631f5be5ead15,1
999c8a9fe0392b3b9c12273393419921,1
ce6fbe085352c2978d25e69191033f08,2
02098cd7a4669125087c0abb0662f03d,1
aeb31652a27038b333ce380c77be7a95,1
9c3bf5fe77ca313968c83484b1546904,1
8876248ee80807512deb958239bca318,1
e17fcc93663246ff3fc7d69cadbb18be,1
3734436d7a13dc47c94cd31a573da24b,1
4062702d9f869f9fc1f20e4ce04f9ba9,1
56c195e51f6dde7dc86cdcc18e837738,1
b95655de7b0f67acf63abb9578409706,1
a7286e602fee8aaeb1ac80f5d58f7d8e,1
552f7b3243323a7b06401e60fdfa8148,1
d6767ee5f8e2355c5b090769fb779eef,1
80c2c2182e75b2918bd739a8d0b0a04d,1
0797320603b2fc4b44d8cce359f31471,1
6fe0b0836528185a45aaffc7a7247ac5,1
12a6704147c8f99f55fe7d166b26be47,1
6e5087fde00180f7b8b5368201304d5f,1
552d32912f4f39c2d1e9809acb24fad4,1
097997d38220d3489469f4ca483e87a1,1
f2adc3d0781f20b6c9d1d74581fd8407,1
79164f98ca0b28c0f642bce2b0dfcaf6,3
eb6cf696b5f66744d54d078a37388dfd,1
b22a4bda0095e6e9588b5f6b9d6dcd91,1
bc18ef9c3b448f22d20a72042774235f,1
789332b95a9fcf250413ffe46c18ebd4,1
e652c548f7091b43cf10b640a2bc50bc,1
ccd519b4c026053834d5d27e0a523033,1
8d3fcb13ffa8146267abcef90563b016,1
cee045fde69c7fe2af4f4c8f26b5da34,1
ace3e13204159ea2b08c73939e07474a,1
e0848df9da5b093a9e985819c41a3729,1
9d2984bb4240cc78f96d32bc5d4eea17,1
dca8b0fad5026445620777c0e2a8757b,1
4408afe5c8ad709904c15814e7ed4145,2
8543345124aa0f77261186ea60a8f0c6,1
f8e9fc058d7080754f97b9e34e9e2fd9,1
9f378b28fbc7a07f61e9cac90d3847ef,1
978a51ac7147b5c807e0711b02ccb3a7,1
1d13b338920a458802068fbab517ab4b,1
9e56cbf5d96abcdd1ad8eea62ea57af9,1
8b13f711b5d93747b75ba6d033447b0e,1
1af84d27167badbf1101cd058b9735ae,1
a40dbc808ad6e2a3d360b2be27bff9e4,2
9c84094392313115c279f813e90cc6ab,2
d87b501e7215ff723bdc1996942a779f,2
f80d929ca918fe2ff638a48f5c1c42ff,1
bbf64dd8383c5009467bdd84d1e82e80,2
edfbfe560eb75c5d951bc94bc2d5d66c,1
0d079c96a86faf28c0833c096668afb5,1
c226ecef85fdaf1f98d09a1405c6e42f,3
da929d5519c0a0f8bd6a0eba5b29a39b,2
41acc3034f96c68342fbd9ebd94ca290,3
a9e605343923c53ff10954e1eb554149,1
9790208d21daa09ea9564af2546740a1,1
0be7e877d43711ec309b06365db4b968,1
6bd5fa8d3e562192221adf8729757d5b,1
ba88217646754485fd806b677b6e1316,1
59b0f37b5cb1f155740314a5b53956f1,2
7d864e9e0288e02eff369c74c79e9a16,1
bb1814f226b0ad4f373db700fbcec157,1
93dc8f2bc8b316b729ef49a0e1433930,1
65060b525c67bfbaa625bd9206dd2962,2
9a1e8aaab4b37e2d842c9f549e4c976a,2
cbb1ba7e12f4d5fcc69e25cd427bbd68,2
ce3f1d06fb6145ceb992d2a33cdfed46,2
efb310817b1adf4d3fce0b0ae041026c,1
afdb73e4184bc81af9eb36ba43d116ab,1
4cccd53208b4b4483b5988c79fc1000e,1
4d09557958bf1de4e1bbef8c0fa87ed1,3
62e8ffdf2c224f72cb6999a2853bdaf6,2
c8bf61484726a45afb53e01b1f7a69f6,1
103ee2f56924ff7f7c6de53b9af83f55,1
bf66c4089e009f6dd4da1044a4913622,2
e4b8b859ad553ad725a823375f41d771,1
ab80b2e42661e248d528eedd0e7af3f3,2
39a219f26b6b620519d43ddbc2b893bd,1
43911a759df448cbd1f29a323f77018d,2
5305f468eb0befc1f4ed2fc2f982b14e,1
bedeae218556fbaef866e86346f023f4,1
1839303f27fa597439391994764934b9,3
e9feff0e91dff34c04b2baa924f35141,1
7cc30daedf18357b46f5f992bb8188a9,2
02ed0849ca9867a3e63a63f0736fe485,1
5ae5bb2529da32cf561b96ad18589d7d,3
68001a7164a0b56dc8bac02027b88902,1
944fb57ce5ba02928df7e4ca1179017b,2
654690fe5e6b4b912be5d27851bbc194,1
0e2ff6093a9a3ecc8463039e3b73c11d,1
5eb670ae655e69e7547eb20ccb6788d0,2
3db076415bbdf68471fa078a30641ff5,1
33d09dbacfaf2c5f67234f34e1960328,4
213ea34fd7c5ee82f4629ed41bd552f9,1
5c434ae557839e3898566eabf0b7ae36,1
8c6f46bfd1e1a9c16d6a5532d2e39f1d,2
e55d36f4b92870408157b88cfff61d52,1
4515e2c2fc8ca21580e6607b24d76581,1
34193c230a4780368ac468d91f97b89c,2
