entname,idom_num
b4a99a97ea3f9aee473c5edf75d7aeb8,2
6ceb54f7c394bd5608ef2313952509a3,1
4c08d5f757c9b6eb594dee9ddadd635f,1
373978e8aee13f38dfe28218af68714c,1
8690fffeb4ca4890b96d007092260787,1
0194eec768190ebec7246c8541bff4e2,1
8eca4c9fab35edce61cefe412e856be9,1
5a3f915cd20daf0ac83a25bfa1457db8,1
5197d2508f3c3222f607497a9773a9cc,1
2a9460fa50750780a3c05b008808ead8,1
a451522aacab62109135b458c7ae8a20,1
09d919862218a496243296e841314d5e,1
dc08bc2bce21e1698e1fb897690cd446,1
e9c14eaab297e3bd0078c60a9c1a4792,1
2ad2658611479675562d5cf172ef0426,1
cc37167f16f0b211940d831d6a8b9253,1
a39bbbdb3e27b0e34ee62c9c7baff955,2
2091278c42f294ea6cc42c1fa0d31814,1
c3b1322df6f5c4f9b7d49f376fcb58da,1
3e04f7daa5f750675cfa91a3d999c971,1
f765339918c51ba452215893d685f61b,2
14e708a9e992afc5e5c1174e40f8b8b5,1
75273aa707f9398e1585e855569ab962,1
5a7a7f75b818870b61a6f9f5312e8e19,1
2e030238dfcff1ea29d2d7e902b909c7,1
ac9e642bb4561442b29dfd96c97a41b8,1
771fb14197afe931a5f31afc597ef68b,1
d453d623417835e97c674d5be61dfbc3,1
3e997a35648778de2030eb0061392f49,1
2a7758a1b92984fb448869dd47359864,1
f352c452e86c64b350936a17752f2e37,1
4e073474bba07869e3279fbbaf0b442d,1
63e82a94980f4b2522517c15fe653b3a,3
9a2822557e0f39721ef3e6bafb56eb15,1
fafbeb7e7bea5de5fd970527c67a3b7b,1
dab969fa9d224bc34d95dd26d86a3808,1
a0830aa694576d878af6f047e7d019da,1
733ebb92f8a2cc348795c4596d86f103,2
6f3ec95008dc483444d96efc7b10460c,1
8f6d1718ed8ef98167f3d8291017d843,2
556c37c878737da39bfeef6ec8d2fc31,2
08671ece0ae0cb6752be2b3b82a900d9,3
829f157c88aa5acb010ce9e6a3b56c65,5
0b44db4d7de74c607a30865c00a1a0d7,5
dcf0f7b5dd50849ba93363399a4e897d,5
3eb34efb7e210bbe192fee2382cf9243,3
050a747e3e5fd8e350e6d51b25d2fbb5,1
4d0957fbf3d144ac2063634750292fca,6
b697359fb6b211486fdbd2622d0dc9f3,5
b6880252f350a3b379769ba373ce3794,5
6a7d0987ec7082e2fdc09303d8e675ee,1
82a6dd836bc5275949d27da59c4cc942,1
119824e5c98ffc878b79ee4ce2a00bc4,1
450b996580b1c84e700d90292562d125,3
7a2c9f7caa107e74f504b197fadd28fd,3
3507dcaff40a429390e5c14c8e6ae9f2,1
6c0bebe77ffc654ef6686c325b309d34,5
3ebdbd1b0a89d290fe8b8e42c4757698,1
658d4b5a5546195544cf242e32de5c79,1
ee9bc7e92535d178d4f73f189b0832a5,2
db5dc2121033c8c574039d2a438a6136,3
ddb6b5ba626595b95fd57072069976c3,2
08ba7dffc98d61989bac39a61bfc5168,1
62fa8c68851f235803d587dc2523cf1f,5
d94c5bd623c374243af551bef59ff0cc,2
c438e839b59d5e42754376abd5560493,5
8d847997d2fc6983ccb3ccaca65bb570,2
cadcbb620d35db7b81efb89fe170191d,2
bf96e769bc1aefcc0536b6016ef5106f,1
7afca20eaa09611eb716274ff59ea164,3
da1d44c07e31c0e6879cd7565770a4f1,1
7c86826953f94460492f584661db38c9,2
600115e9bdaed61f02b187050636a672,3
178d86da433f8a6857133653a9d29f5a,3
bc42b1565eb289b213730700cd457f89,1
16d745e77347753269b974fae205b10e,5
9e873949d61429c5cb48cb1412a06355,5
9c54b2ab4f0bea0b5f5c69e7c3fc6a4e,3
5cb87f3783212d45686adebcf4d428fe,4
a7a71bce11129166b51bf95c7569078d,4
e6efab164c75ab0cce9a845b0c4c8f91,3
8d0e6fcd09dc905056e31691698518ea,5
856a1288170ed2a70bceba837ff91ec1,1
c4f300185e5dee82f1b40634fff64683,5
4e4bb07ac7c987e45d7fdd4019261744,2
0990794206222c0b8fdd1128be94d71c,2
36ac5b65b211c481424b3a604bfbff3a,1
04bb5bfdf5d3efdd0f5d325c5b975747,2
e918281038bd3d213ed2d3c75aeb050e,5
db3991105a661a407fb409b714f6ff99,6
3cb90dcdb71acd28974f9dc6530eb4ce,1
a4a4843bfd9e069695a0306b158eea1c,4
119be3e6abdf2ffb5c0a986633049998,2
e98a86da09007acbf86b84445c64ae41,2
695ede41ab67af92d17939a252bf86c0,1
ce43ec806b3911580e649bd49d185650,3
6a4ba82356c3e08593f0a682a59c4f2e,4
01c610123bd2057ad2ade24bb3f088b7,1
983a2150e55b4eab7390debb909c7522,4
1c49c3ced405e97ba43cef1115e67699,4
d49ca0604fed97af9e8b779a7e13f290,5
9f518bb400f7c13091b8a1e001c86bb7,5
31e6da73c5aa18ff4d1889468b44ce8b,1
518ca016bd178efee6c49fd078798ccd,1
2a3dec86fc0d98cd7c15131144d4c244,1
c8ba3bc52e3e7344af1416856e845e7c,1
f185cffff67283bdec3dc091cf17472a,4
7bb20ed3cb081b97cccc50c00aee7306,3
34935f3a165a1ea3fef5bef6965172eb,1
14adb64f59438e69e98318cd7a2f63e9,2
7abe61ed705e497d7994c197628e77aa,1
eba4a49025002488579b52808d97e1f5,2
7f9ec23b48765cb050c920b3cc29542a,1
cd6764b676b34b3a1907e737145d1586,1
76d77a83e3e42f1e71908a9da02ff341,4
92b60f27f1628281b09d55bcc5677a64,1
12b3f7e138450de7dd26b37d8b12a01e,1
983bea6a20a10b3c880f737f73fd97ba,3
187a2a7e6bb0396fd6c597bb244b5c34,1
e6db44108bebf12d50e4c97f930e7b61,3
19dc4f7c0880da16b9a853fab245c8b2,1
ff1f50c92987fcad54bf6e8a2a8e154d,2
467619b526c1bae39ed6de6b13ed8584,5
91295634f13744cd3f24bf091e0ffba4,1
5e90bf01a82aca4f275b45aa6b08120e,1
9a088aac9a70ae06cc38eac940544d57,3
9a6c11eb0900b88fca89edc268acbd60,3
951d270cbef659f33bc8db49df495cb1,1
e84a8c2fddfeccaf5f610df72f4cc75b,5
73653c0da24f04e73f4282b03b0d1afd,1
afacb6719e82ee9effbfefb07865da39,2
1a453a075890da39bdd3b55cd791abfc,1
c9c802483560286b0397f871ccab760f,3
d7d530fd7c757ac79027986d0ce29d8b,5
9b9a282d63a8dc40454e462dd075b0c1,5
fae9a22b141179306f1cdba39b55aa47,3
5e48314ffd00d3e7aef24cd38add9556,1
c6efbf22f0cbeb5b67cb106bc043d02b,4
76b43e43999b3f22301d1249da039287,3
8f487ee9e42bdd35cc7ddb5b9087888a,3
7ad0c4bf65c1ebc7da2fbae9083b33d2,5
b6688e6b22e0c8b6f88c18bc3a468233,1
9a4e5a941e66ff14be2edc76729f664e,5
39b2414e03eedb6687851de119be2bc5,5
623deba17379a1da29378cfd471a7cbd,1
6ff22bfa74a2becb3f476cc2806e118e,2
3c124e32b5d50c44bc15b1b33c273a19,1
b7b07fa25202da02561be6d05dcc8eef,3
5a789ef901b701598d3ffbcf91c6131a,1
47d51d1cef06d308b9d31c73ea191822,1
f34e5b286de8be5b56fd5cf803e1ded1,3
f6870bd29348a1ee1182fd6ff92f0b9e,5
1e4c2f7bd1463cba5ac675c5316edcdc,2
6e215637afb822d43b7086a4ba0412ad,5
780afa87ff4ef995abd01063be90f0aa,1
a0ab5918ed52612ae17f9673a5e8d5c8,1
aa587276339f607097f56d162df2a55a,4
4c4959dae98bc41cf69d262579ff4460,1
e33a14b7d4e5b9970451beb9e7e6ee44,1
48887d42fdbbf75909e8f7783d9f373c,1
dd2231ff76d40ac4a42edd1ab45c4a18,1
c71e27afe0b46d9818ee73a4eaabe3f9,4
aaa5a2048c95d7190b32694c438198b6,2
ec07b41f63fcb810dd81557157a88dc2,2
76d4de25aa9164e4bc1714cc982a81ff,1
73c4cfc2b22a2a24146fe4a5edfdbd43,1
0d2e08edb34277fc443a097282a9face,2
26efaadc973246564308b3553918e00f,1
7abf95b0f3a8131b9a851b56a7e4d079,1
0da793d602da998ad0fc883c067a6182,2
ed25ec9d218cdd95c4f129c816626cfe,1
4ae6daa6c1a0d59f62d4da767a102a90,1
17c0ec31c7681fb4c62bac52f96dcb01,2
62d17c878d130339f49805360df6b2af,1
4c2be9abb9e401d93e44d53973980b31,5
888870522bd41108c1bb58987bee4b8b,3
fbd6db9758147d185253647ad099223f,2
4e9b82bf2c01646f4b8b12e8c2d841a4,1
7a2c241e9f484e94d6c264b59f4f9c6a,5
1a797e3f608578f58191ff3e7fb152bc,1
2eb19708efc7680402e7b70dfb47e581,1
785f5d4f2c2fb1e1f32eb3c302742811,4
2c3855298f0a577da8032e8512a463f9,5
b6c4212e21a51e02572450dc221f255e,2
1b24cc1e7956b8fc78774fd7f09c2e3c,5
67de78a1974c498b4161e72abe2d6e2c,1
9aa87152f4feaa4823892067e225752a,1
57d429795298e4e81fa4e3de73d5dd7d,2
73ab051c29aa05f20bae1c7efa902995,3
d2c6f01938db54cd59397a113c1a644c,1
562e6573e02143b1d5e8ccf1cb17c2ab,2
d6a3959553c02b8e783f237e79c156a6,5
d4e2d135237b6a2641ced3739a0915ae,2
697a05d2019b190a336056990e6c6136,1
2ce6e5a0421dc7cc3d65a7fc93edcf0c,1
e2005fbb2451ee49b315f11079d324b3,2
e1c9737f7e9d1bd8413803dde71624ff,1
86e7fc0eff8a09cb15195698bb22eb8b,1
0648e0450ffd87686f52917c533fec30,1
672c0246524e227b032eb88986ef8896,1
49b77e39d1a5e4cb7a0a0b6ae10399f9,5
085237e32398d2dd10e38a7dd93a22f1,1
147aad1d812740c009e45cce7ba929f5,5
6ab13a411e54d12bbc6ca2b5edaf91ac,1
08cfd4d68d59564ea4589af5149fe733,2
ae3ecb38d73c035049a2979de08ee1b8,4
0f5a814f90771791986680924c7ccfc5,1
826ef42eb82ed7b214807dc4611d6a7b,5
31aebe2ae4b2041d53d52a1526580870,1
3bfb5a0b8ab9c7c15565c1879c7c5dee,3
4454fe3ad792841fb871b56db1850ab1,5
6a1c23a18c7b702206a25020c5bbf2de,1
52ad304653612345cf0d7ce97d98398c,2
9071c8feb81d9619a84efad1ea33e4c7,1
67d7314a7bab3b65fd75753b8d2a71ea,1
2627d1d120026f87efe83f7fd3e7c388,1
7fd39653a83783d02cd92f8fbc5022af,3
bd6692da9e46a24674868893af1e6c6c,1
a50c719830214e768ddf89e0d06cf7cf,1
8002e60f69c41b80aa5fea41e654c7e1,2
5e13ea6367e5ebb1d224c5147aee53ea,1
6fee1ddb392696d138d41384bc2b32a0,1
05184984e10150d49421a6a04e39cf54,5
e23cdf1d3c0fe5637281eb0fe50ae679,1
b226d7ff48605690ec109dbe8043633a,2
839056c0b9ad3190bca1444fa4e02c5b,1
4d95b2857695d028469355ba7c013143,2
c830ac9a3cacf4feb0dd38f289fd9d7c,1
28e3ae965e20e7ad76357270ba44654f,1
7501ca9bef739778afca4ad6f35eb934,1
a21ee6bbddec680cb36143c827998310,1
e76d72024c957c745979fa3cd54e400e,4
d6db09925cb8257bea4fcf7daa1b3727,3
d937dca7d000337b7a7681207ea26a92,1
0c2f58cced7ca7e0a49ab47e85585e7f,3
da33c48623f8d3782eb4f04bc51715bb,1
497bdf2be154bffa0f9653bec6c13cd5,2
d0c5ec1df9733ad28e5112b6019a581c,1
f59ab99e3d3a044576ca6249f9fa7de4,4
11d615626ebfc87ef3d7e6e71c884a09,4
e8912bc01a38f7d7169853cc2636d089,1
f54e69d29561bcdd5263882921eb7d7d,4
764a7d4d9b623886f037498215ebd9ae,1
c81613b5908f353651570d412a856b73,5
e3108e2ea1e99d32ae695bc372488586,2
ea39f4f63aa31eaf092bf1f1658dbbc5,2
093ccc3303eb8a625fc2152ef1d5f614,1
77beb87726dae16c9ba09cb319f2f6a2,1
e8b64f44f0f6e5ee4247db554bafa0af,3
40caaec67e26897360bfc82a34165bec,6
3cabba7ca7e46dbb8b5efe2bd449b8c4,3
4b9372a5aa400b65fb320bfb766720db,1
db28bec0f19ded690c086e32779d1fa7,1
75546db243d6a2a2618225b66d881ecf,2
7d13d10c604bf827dc22d7163d447137,1
9b786dcb2dbfa1153906a097155d9fdb,3
ef7c28361e6c2777d57b0d81303b4475,2
d0518cbf09fe0247bd4a2a3b49af4ca0,2
ac78a214de1a991328ef83b7b1081404,1
6855372feddfceb582abc61dad9add58,1
88a5a68bb0f20b4dc4870b4290d0a0c4,2
f04d99c83a54d139c925398c51ca929f,1
21fb98d9f65238b0997b32af1dd46269,2
95bb6b46350a6e38c110480088d56be7,1
5e4e6f38493e999442189f4e88de515a,1
36a0f7238ec3b6973a75ee5a87ecc47b,1
eb5f4e49fae5cb7aeb9f52f1ce188f89,3
4da33cfdd24b2df68005533d705da9c2,2
6e68ccc133f6f505bb1d9e733a55d173,5
aa772b43c8b7edb11902fd061c37e0e7,1
7a8d4115d89df2b7bf1a1bc27292fd67,5
ffad292c838c66c2615c5cd7679f26e3,1
36d0fec50947356f7db04f17b28bee3e,2
d51a51f488918e03d40d00770c49d882,2
d009d169ec0f56273162188791fd75db,2
1a35cf6a4e1db084528bb4faa2e08cf5,2
c3bfdbe8da03ef7dbdf2d052892ad80f,1
109f0e640b243d1ad8985d46a5651f52,2
9006e535c1b1915b453333961e5b9d9e,1
9b987dfcad0c29542332995a413ff242,1
e0f6652471a673dacd7a1c39acd0ed1c,2
b4fd03f6cb62a36e2253aefede6d1409,2
dfae7f344f5c83e2d9293715746dc221,1
d861681057e5b6514cf14b55918b15af,1
c213ba72ce6360222948d143bf071bf1,5
4d02249004ab54bd22bbbffe18c55d26,2
389287d2bf8e6c7453d033d11ef512b2,1
850fec5b7b2baae2261b7bacc85b3887,1
3d9359a5590827bec5a8150b05285d11,1
f78067db7de8d6f427acdb19151e07ca,1
4c6c63ed32d6691ef788b6895849f2a4,1
dc9e661f982911c4550cb9663d8264be,1
beecc521f7f6f87027a4974e912285f5,2
fa37489c307381c738b1f0d26dd17fbf,1
0c7ab3cf175d2f4c83b106a9e7ecbbe5,1
61d1d3f065b00adae0c6ae9b43037955,1
4dfc04e1005f1fe7e3b1f4422cc1075a,2
cf5048eceaeda27b3876b6a065572f75,2
9549cb50d8a979b8f5eba624e3a107ad,2
15a80180ef631e2ce77be4f534f522d2,1
11eef9cd0d944906399fb2921c401540,1
2b576af6d02c9012567ec2bd442d9b47,4
e4cf5154786f73ef8e7d9742ec8829e4,1
1bfdbc2800e41da7e516ccc3a2e2482b,1
c637407f14f052fb62260b3813db96fc,2
3478c658a1125a0c9a2fc61c8313c817,1
4da7f1222798b6131671b73d0c55ae6a,1
16a1fbeb76352acdbc036934a97e7c03,1
d65cd6b375ff4e01f8031fc424a98998,3
cbcada5d0e7efc7d258830c512782ec5,1
fe39c3bbb5a402748942874dd9032202,1
2dd942f1c3b02dc469828ba393e1ac9e,2
b91a86cf886b0ad8f9bdaed8afbf3b08,1
bdcafc81d9563dddc8aaf41677540399,1
162006108e5ce930cc90f61407ab32a2,1
a69139078e4f525a12d01cd73e08c26a,1
2271afb5c59d4b4fa818d68d89701f79,2
da1e91ec1b7fc464d95c9a8086f2bac9,1
c1363f828f23eeec5f6b12e12bbf6642,1
7e40de1556010c15b7817cf34d8f254c,1
06ef91dde3f4e0336822a840adee7975,1
b1fd92c3ef39a54262b776c01d3bd881,1
2e422966b8444233256aa5d4776e78db,1
f5838cbc8dd3f9a11eeea4d3f62492f5,1
7598a35db42b162b9302a4bc0bba26a8,1
64e2c2b63c320c7ca16a33d96d3576aa,1
9d4c1b9dcac994ace6302c10997828eb,1
b2303b0dc7eb61381d51f1267336c2ce,4
3df4f4dfd55ad10426150752f78473fb,2
93fbe7f1b68d92d922934a8e68b322a7,1
1b3c4c17bfcf596e7a1bc9f696fe0fa6,1
f420138889d7412c675a8931afad700b,1
1baf4950cbc05f4fbfd1b5f33c0e0120,1
a625bc0c386bbecc9b784cd6d2f9bc56,2
a8b6650e02ccc5f3ba31d08b975cb3bc,1
aa1b7800dab2b2d13d8f7a68e07fc5dc,1
78c711a00d81388386c796eed3701901,2
058cadcdc7c592e991496b306834d220,1
1acee972085859678947691592f42b4c,1
394c997b757c137cc996ea49e3324609,1
c3954b966a1421e64ec67c19db8a5656,1
a7ff874e0481bdf8330cc40301f58232,2
049c59716e9f88608297be5debb55c0f,2
cb5fed54f082f0504f7d6a838cce708a,2
dd6002127b6701205a13b86d0697eefc,1
7c233cfb3871ece9ee1c08580a1797d0,1
68325a44c3ac65c17ee7bf95b04f78b9,2
676faf764278b94f61b2564de71c4f23,4
f10ba2e651b8ce628db9fe2569376699,1
b2b608cbb8a0691c0302f099c54f965c,3
33586036036e8436deffa1215aa21875,1
eea8366054b06a9859e345134e40c4b9,1
952b4251eb00d09f42a3f088aed3a6bb,1
db8ddf45acacf056d953b7a7eafd7699,2
cbe0d97ad32e8dccb515fa391123d302,1
57ab95d6bf0d20595d05499c90fa55cd,1
6e132f0738b65d2f7fa3070b8ea3c9a7,2
3b62be9b6c039c8d290445943a3fdbd4,1
f5b98b05967ecb543aa17cf7cfe9c557,2
28578c12737a675b6c915a6aebadc50e,1
c3927e4a213efdbf51364812a2f082b1,1
b072caac2f16ae9e1361b9dc7cee18b5,1
88410c75dc7fec779dd6ba2c15263ab9,3
888dde03aecb0de6648bf883928fca7d,2
3855dacf6d078d8d427dea251db27e02,1
b476eb657235e03000b2b95ead8a66ef,1
076ba797fcb56830bb733900ba61f705,1
1e6ecb872dab0478d90d3597fd76ed5b,1
8b2c190df2d4701a1a2f144d8d8d29b0,1
25b663d554975540a8b66665cb814a26,1
3009c6ccd92aa3a58da101fd46f8b29c,1
fa0f173e39ace403d9fc37cc9e3099ab,1
20c8ba1c6351bfd816ce67fc215518ed,1
fe2091b311ea2be962473ad61c059b82,1
81676dce081b7210ae037621f3f48512,1
cbda23e41f9351633b0851274beaf8ed,1
9a81b84e9a6c8b751385f12bc04489d7,1
51b3afe1afa92a17c02727ae32042bea,1
59ea993db67af03949b5fd752a8196cc,2
727d15f86fcec2073fe56dfd6fa68e17,2
99e7fa48a1127b4dceb114f16c6e834d,2
fa29ac57e9b671ca0b039366bcea4bb4,3
61282cde27282b1e42654e046ab31417,3
8d282d6233eb6b26982affa9792dd450,2
ab08d62a35da713309e739014d05ee1b,1
93a19dc400605213b71527ede4316ace,1
5128f48e938348df67fe0a3f9fa4bdff,1
eca2ba0d97b2510aa45aa8b34532be2c,5
7b8edbb2424efb1ccb519797c2c74743,1
ed21b61ab511d4b48c143c21e66ea56a,2
824b8e5ac1d9aa303a132bf458a843ea,1
28effe878d50f1a9bd54ba0f43da00db,2
4337fdef7364acfa96c54e0fc7785184,1
e5f059fe9b1ec5d854768a05427c1712,2
e46fd10ae73aa63b3c9b5936b8851c03,1
ffe7c9335a1f2bc3d26691a0f447d04f,1
45e6efb21f02595a1958d0ac67378abf,1
e1a3d65f7b936c1e27c3483e13acc36f,2
a3036106581a6dcf4793acc342b66451,5
ae1fcf3996c15981f90b9efbca871c08,1
a77ce898cdf93ec7bb3c8d223374b009,1
92ecbb32bbd7c581fe61e93f4536140f,1
79ce9da75d2a0a006b6c8b0e1b9e56da,2
9df3d55caa1f1f9663e9990b6cd7c818,1
05dbb26109b11fbad4ffcd78e7d03268,1
547b01e000701c87a3ef8f1038574460,3
0290ba777286d77b7f5ae82e389051fe,1
26f31362e93bed66d4ff00ecf6870c11,3
d5c1e4ac9583c2f41513dacf21595697,1
c82eb9077de91fea4dd0d36ff42597c2,1
a7e844b390137058ad41452f793add7d,2
1a55efadbc063d8606d05ff8c54717dc,2
378588c329a55a9d2b7123e0d2bafcee,2
307a64e0ae3cddd311323d9aa37306d5,1
ccd8ed31660b3ec20a1a487404257dc1,1
5102d21c05e76c34cc2c395af74d7db6,1
4a4148c1aa1c75418c4597a7011a414d,1
a40985e611bbe8aae0a3b3b41cec15b0,1
d2fb4787853fb629592c691c61676208,1
a8b94c5f50e006a22908cf9f86a36a3a,1
09151bc52e7369a4abe0e7f7032ecfdf,1
b5731a01c48d10173ab85ef12c2e3b4f,2
4fa71a230de399d8e64d982fb86a02ac,1
b1090aee46ad0fb3554a7773e2b1af53,1
41ec0377775d7980a729eca4d715c39c,4
42e1bb59a757533d05b2787490196779,1
bdc1dcdcb9fa506104fd3c9c841e3fe8,2
33b5ed643cb620899bbfa2683d079b57,1
d54c4880a6fa6f81cfef7a4a54604f49,10
7d7650b20402c74ca7a4129473a5f8d6,1
c3ff1d258c82eb598904d6a119d94fbc,1
b9967be9e28e9d88fed9db69bb1047e0,1
38c1352cfaecf5182aa13c84a360411d,1
e86e9c430ddc28c5a2ac385e2f51e2bb,1
b5adf837ea82cd849214ab6f951c54d2,1
c1da74a299e265c25166c28e1d6fbbe5,1
5dc8411969ba66889f1cf099e1a4ee52,1
6c05e89fba96a5361a62233f26a7f385,2
c41369094be204a3ec9dc1214b32af39,1
5097657b9c377345f57cda8d3359b19d,5
3cc4511ed1faaf6b56ce1d1a7ff85f30,2
f59e6b67df7f7880670eafc26aac3995,2
f41df0303a939c527c84c7f356239907,5
09f9a5d9d7e85a97cbe89f1698e7a6b3,2
a12f26017fe63b1cdcb073a5986b9b78,5
381b438dd5a424b68bdcd201fb9a6285,3
b0f72060df7c94e71cb9682b71ce071a,1
ea4d13cd498f867de7fa93dedd9d277b,1
8a7f788bf8a88c692eaf7840ba761deb,1
72d40ba049cdd43f768ef388606d0e86,5
7ae2483886c0963fac64b97d76f36f74,1
04fd13cb38674fe9b7debebcc5ddac82,1
4523515e31c43e1f1bb6ead0c9386e2b,5
a79e116331cb5be5578bd87aa42ed74b,1
85bd7d8292ab5c1a7e36b12b33ec4c5b,1
12d7df8dc8997a00f17339844d536afe,1
11f6b0be04dadd2a6b9aa5efe37f1f22,1
6052da75e52ce6268ecf472078209ff4,1
bf3df44159521c4d6b3857a249623452,1
f54563eaad8b9628b9e68f65b3c4d833,1
ea23120185334db0a5665721f92f2bac,1
8886b6a7b15fdb725463731af3b9f732,5
03b4d1ab7354f5f286a74652bc3f1f3b,2
c58aab50634ea0a786476be37720b179,1
fd57c37049d38dce17442e4f9fe36c02,2
dded77dba0959f029ff4178f0d21ba30,2
bbdffdca4b72e44494cae22279c86ee8,1
26e8b94b1001dfd39a09419361dccece,2
b8bc672f0631dc44a6c0cd5080b72f2e,1
35c9853dbb611c741405a4d91d741ed0,1
d2210b9b789b3949fd1a8b424c5199e2,1
0da4353bef6968a0d95629477d294193,5
8eb7ac3b975b8acbf68ce5c9c88989b0,1
ba3cf87112148d8aa1a3d9eeba12567e,5
181eed72d5b8d876281130330a2d2d97,1
6c969003ceea51bed16e78221f733dc8,2
148e465a6e068c01c4382748c43b2b76,1
ad27090664e0f5b0c3b4d601c5ce2b01,1
cbdfc99a6d250ba0fbced2c8a555c9ac,3
126d7a7ef97efd615cba77e59ebdb5e3,2
30e1810ae9d5df2ac454fa7be91c9320,1
dce4aa85570c532e4069a0e179171c70,1
41078f5ff8940370a824ca2701eb7cda,2
d3f1db5bb55d134e251aa177d973e35d,2
48d953942dd296560cdf6813c25178d4,2
004ec239b020de791bcb70f65a7a02da,2
1e3a0699b315af3dd03dd00b57ab170b,1
190563b59cc9d961a57cf7a691cac112,1
e491d1893730b4afd87328fc2d9ba3f3,1
9e664acaa7b2597956804e43a5be4ac0,1
096f62ba30dfb015a4a2309fe36b8020,1
b55fb2f170d176d3eb70c1d62167db8c,1
58826890f63b7f9806b73e972f14a62e,1
853af04d133e143e0cdeb9c7292430b7,1
3c0621246ac8657141fbb0d63e866029,1
62370189114bc00ea7e22174d7e70690,1
cce12a4b4c4702a4c6d5e2ff34635a9b,1
32fa7ac416bb0466deca26da2a251e74,1
2465bb6a433db09989112673969db6ac,1
386560063158c3e80dae09c00d303eaa,1
c1477b5196e9dbafdd99c9984e736d24,3
4ae53333103b8c424e47b70a9f1ff79e,1
7453bf2dd63ad0e8f4e59f98464fed39,2
248644ccff17fe349a5fe50dbfdf9cf3,2
276d45c7434af2e47743b5a07c599983,3
8167b871963b1a40ee5e47c4ac427529,3
4c7d7bc9f85c9b288002bf4f9b1fa56b,2
26accd9f109a951b818f912960cde873,1
5a8abb92ec3edd13df85c65243b2633d,4
9ccbb1aed9f2691b478ff649941edc2a,1
18e1763a6c4adffb5b7ed1568e10073a,1
a62cf7c51114ede293d7082bf99d0325,2
a0024387ed2c2c330aee43034668a248,2
88247f64c864859c65cc6fef06453bcf,1
fc552a006741432bc8b59b42f502832a,1
cd728a0049d758ae491a38558c4afa41,1
3b3b9fdccb2dd96d2dab461f3c17c37c,1
d819e3456321b34e0e0f659f1b7d3cea,1
e5068be6987b27a4b1b4c9427c215c08,5
9d7913d8812db807a3b1c9c33eb40ff6,1
042a907944e3d12f537784b99d7d9a9a,1
eafd04abc7fbd125ab9207d53bf7ee9c,1
8fefd9b3b64cc517f109f21ce355655a,2
b76b7e36f64a64825bbb57c25c4e5ed1,1
59cf165f1993821417d35432682c11b1,2
d6604695868ed462c992ab1d54f3ce9c,1
f201dd2ce367ab9230cd075bf607f730,1
a1bda1dd26cbfb08faeb24d2256bbd81,1
89169bf902971bc0aee5a1669effed09,2
1509598d519dac3037dd5a51fea1fcbf,1
b012b3554cf0e27d78e9cc86e719f611,1
28909ea9ba2e717c8a8dc2b5bba564c8,1
803507a3d5c5624bace8d925c88906c5,1
1dce18ac72de587d81e84db41906aba8,1
f4628ed47abf3146d2cb1444365cc4f8,1
7cb07f8f8f85a3c7c2f7790f9dd4a3fa,1
cbc3c36e73b22d74c73a813f361c8c21,1
fb631c769d64eddcf18b79fb528dec28,1
b64ec05fcc396e93d9d4a01b9a0d2c00,1
c03b25c8cebcef7a47836cfc144e6b14,2
3f3c1b8e46ae59237b72254b73e75aa8,1
faf5a00704f2dcf3f7979ff49cf9295b,1
4c7b8c2786e7923392e1453060d999ed,1
524e6666e2c3a063bf0c047948e73de1,2
410f68204622de3a2a87b2bb52219108,1
cee6fc9000307c7ff7ecd6c7038eb821,1
e6733acc038f8205b560c56a9ba94d2d,2
e6ab4d101d5f5494a65bfbbb4eeb6086,1
dafb8274bccd2cb4f751dc8de8daa16c,1
579167706429748805a30844f92c8b09,1
2d518a3f84223bacbd9525f60c7011d2,1
7924dfa2ab9dab14fdd06ebc4daf1cac,1
bc51f53727ca3200b8fbba226d54d67b,1
3e0e800facbf0de192d77762f375d59e,2
34511779fd4e697de196439c4b4252d1,1
605cbaca9f193d36448b71d5369417a5,1
064909198e816025d56d90f06a64660d,2
5eb340a4789d58edb1ca7cffad72ace1,2
e19123bd048b8b2f26158eec3d6f6798,2
13e898a8eeee4826919b359764b92f1f,1
34654185facce457f3e8548e87abb687,1
ae7305ec30d5bab1e40ed5dbfbe5702b,1
5f702fdfc5183278a4d982ead04d6275,1
5d99e4a2d7b7efda19e62c984be17250,2
ef7a71caace758a54c44dc36b632f2a3,1
51202c88ba7280ecbb5ce4113e7e642c,3
16ea95cc29cc1cee06ac61bcc8360d18,1
d2581d1229e495616ddae7e304daae34,1
f3fe7dfd3faf00d368fe599a3310bc76,5
b4dd3851cb732a77335417e1991bc685,3
80e532cf5977ce4041fa277edb3ab84b,1
f777e52215e88e3141151116eb07278c,1
479eed0f856f3808ebda9e6e99f9736d,1
a473cc9bb0b256e48c332c1afe6cc922,3
a578d6e15f80b578dacb9decf52309d3,1
62f300de478fdad633cef1d603876767,2
cc487a6b33d9db2df8d8e41fec0ed48f,3
69b322881dfa76e1087adb591b44f03b,3
a696862b337d1e2342cde5cf37c59adc,1
7fe2b5a5945d5f1832b17917807ea224,1
02a1c76e915953cba5f459a86a595388,1
6f44d882d93417ffbbaee1d582ec3316,2
0484d58441cc7d633861c2ab66a74591,3
b71f0f407c3cae6a8adf369a47353faa,1
1044bd911f17d271b2f3c817e902124b,1
